RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100585,75725.81,1093.384,,,,,,,6680.932,,,
100,1,786,1032.447,4.138,,,,,,,,,,
100,2,848,1145.176,1.382,,,,,,,,,,
100,3,1598,1926.135,1.417,,,,,,,,,,
100,4,1461,1594.107,0.965,,,,,,,,,,
90,0,141705,198920.1,440433.1,976,11779.65,333.825,1,16201.56,0.000,35684.55,48933,43033.87,30901.95
90,1,869,1096.706,1.966,,,,,,,,,,
90,2,469,663.738,2.250,,,,,,,,,,
90,3,1279,1532.676,1.663,,,,,,,,,,
90,4,864,974.538,0.406,,,,,,,,,,
80,0,157370,248457.7,2079140,4024,41056.32,889.882,2,41668.24,50545489,42252.84,61149,45359.72,38061.90
80,1,1038,1349.941,2.539,16,111.638,2.380,,,,,16,0.573,0.000
80,2,134,294.143,0.085,,,,,,,,,,
80,3,2132,2705.746,29.535,,,,,,,,,,
80,4,1471,1667.448,1.479,,,,,,,,,,
70,0,167243,265028.5,758704.9,4261,39416.08,2767.889,3,54022.55,5366919,51427.07,70575,41402.97,39135.97
70,1,1592,1809.071,2.210,,,,,,,,,,
70,2,418,671.351,2.913,,,,,,,,,,
70,3,1146,1502.705,2.477,,,,,,,,,,
70,4,231,341.535,3.554,,,,,,,,,,
60,0,177030,283558.4,287259.4,5878,45009.88,6310.851,4,67676.97,6429067,54507.97,78947,43753.49,254357.5
60,1,1553,2010.066,2.622,,,,,,,,,,
60,2,449,799.328,3.413,15,110.728,3.289,,,,,15,0.563,0.000
60,3,1792,2392.172,2.873,,,,,,,,,,
60,4,1066,1669.898,5.744,35,234.212,0.652,,,,,35,1.353,0.000
50,0,246391,577057.4,702224.4,32386,289656.7,63559.72,4,59029.94,4177769,61177.35,115758,46565.10,61756.40
50,1,2172,2733.141,22.250,9,67.082,2.583,,,,,9,0.367,0.000
50,2,482,670.373,0.644,,,,,,,,,,
50,3,1757,2320.775,3.122,,,,,,,,,,
50,4,1289,1689.860,2.280,,,,,,,,,,
40,0,1122439,1580633,790260.1,15508,190706.0,15869.38,3,62297.56,5165840,423313.5,600269,165755.5,10179871
40,1,3353,4722.067,9.741,,,,,,,,,,
40,2,292,629.301,4.182,,,,,,,,,,
40,3,4002,5692.216,74.074,,,,,,,,,,
40,4,1897,2376.782,1.665,,,,,,,,,,
30,0,1382388,1943320,9106990,2899,88333.39,2116.805,4,59372.61,7391592,565050.4,773510,285170.6,2570952
30,1,1197,1489.184,1.696,,,,,,,,,,
30,2,390,929.463,4.055,31,217.449,4.337,,,,,31,1.183,0.000
30,3,,,,,,,,,,,,,
30,4,3677,4997.407,38.766,,,,,,,,,,
20,0,1382773,1877210,8027612,32,1649.394,5521.719,4,65280.60,1168448,567122.7,777838,306267.9,1770455
20,1,1507,1841.541,1.185,,,,,,,,,,
20,2,500,949.069,2.468,,,,,,,,,,
20,3,972,1354.505,3.203,,,,,,,,,,
20,4,1039,1380.008,1.467,,,,,,,,,,
10,0,1391262,1863967,620923.4,2129,25965.23,8147.052,7,73056.33,2717238,567608.6,779131,263681.9,2070343
10,1,1934,2496.539,2.618,,,,,,,,,,
10,2,397,926.112,2.755,16,115.269,3.611,,,,,16,0.605,0.000
10,3,2518,3427.031,6.598,,,,,,,,,,
10,4,1363,1873.467,3.052,,,,,,,,,,
5,0,1895421,3159982,3277138,82602,773658.8,232126.0,28,66664.29,389422.8,799542.1,1220416,264550.0,6310728
5,1,4029,4837.233,5.061,,,,,,,,,,
5,2,939,1407.861,1.124,,,,,,,,,,
5,3,3887,5542.066,14.806,,,,,,,,,,
5,4,2399,3116.602,8.478,16,113.063,1.556,,,,,16,0.588,0.000
