RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.79,0.08,0:02.12,0,100521,0,0
90,3.94,0.61,0:02.48,36331,105752,49655,40338
80,3.89,0.78,0:02.55,48988,103484,68828,53676
70,3.98,0.85,0:02.64,60852,107383,74943,65949
60,4.00,0.82,0:02.64,65201,105649,73831,72120
50,4.25,1.23,0:02.98,92030,164528,117516,110988
40,5.14,3.56,0:04.87,174491,890996,542690,482337
30,4.87,5.07,0:05.70,238304,1073131,671600,743222
20,4.57,5.46,0:05.85,264224,1116556,708080,794607
10,4.66,5.51,0:05.96,271747,1111024,709699,798013
5,5.26,5.51,0:06.31,272565,1131623,721578,805970
