RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.65,0.77,0:03.45,83,531434,20645,3510
90,2.78,5.81,0:11.50,50971,735594,2049144,1678839
80,2.81,6.68,0:12.36,50929,735636,2382646,1693140
70,2.95,7.20,0:13.06,50885,735687,2728340,1698161
60,2.83,13.10,0:19.35,94853,901928,4350460,3037560
50,2.85,15.15,0:21.46,103743,944985,5058479,3359410
40,2.89,15.78,0:22.33,104860,943865,5389050,3369027
30,2.89,16.61,0:22.88,117132,931596,5641513,3298562
20,2.98,16.04,0:23.01,141241,907487,5665382,2990112
10,3.49,133.91,2:23.06,79662,969068,5278487,2586907
5,3.23,142.45,2:26.35,320802,727940,5837854,4207452
