RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,619790,415952.6,212373.3,431,9512.724,52.481,,,,
100,1,472,556.953,0.917,,,,,,,
100,2,114,258.652,2.855,,,,,,,
100,3,1009,1298.301,2.134,,,,,,,
100,4,1129,1453.748,1.709,,,,,,,
90,0,1048994,4258736,2315643,369652,3627403,3475277,3,114681.7,462623848,
90,1,5907,6097.890,454.178,,,,,,,
90,2,921,1265.783,2.101,,,,,,,
90,3,4229,5476.692,50.353,,,,,,,
90,4,2873,3615.399,5.756,,,,,,,
80,0,1048925,3448462,3630242,262947,2773563,8660410,6,197787.3,331510560,
80,1,664,809.299,1.932,,,,,,,
80,2,375,678.680,1.197,,,,,,,
80,3,4245,5748.932,46.542,2,22.376,38.123,,,,
80,4,3003,3380.532,39.152,,,,,,,
70,0,1048854,3389804,565280.7,259759,2695963,7176529,5,192194.5,254566529,
70,1,1176,1360.946,1.339,,,,,,,
70,2,574,885.500,1.926,,,,,,,
70,3,1204,1534.421,3.487,,,,,,,
70,4,78,91.288,0.408,,,,,,,
60,0,1048902,3308301,4379097,253987,2612834,1165946,5,195757.9,224683266,
60,1,1888,2445.397,2.747,,,,,,,
60,2,751,998.631,1.102,,,,,,,
60,3,2033,2535.878,1.213,,,,,,,
60,4,1754,2057.488,2.058,,,,,,,
50,0,1048850,3285076,5820370,274502,2603140,20286027,15,541224.9,198192383,
50,1,2717,3382.692,4.078,,,,,,,
50,2,622,942.488,2.577,,,,,,,
50,3,3004,3767.238,45.650,,,,,,,
50,4,1995,2336.618,1.917,,,,,,,
40,0,1048732,3162709,3218406,256028,2471334,10302853,6,215807.7,199724540,
40,1,707,870.794,1.566,,,,,,,
40,2,490,812.391,2.642,,,,,,,
40,3,357,382.118,4.073,,,,,,,
40,4,2755,3483.561,5.165,,,,,,,
30,0,1048807,3144586,5002721,256412,2440148,745644.6,5,163455.1,33663163,
30,1,203,265.717,1.647,,,,,,,
30,2,1763,2319.075,2.590,,,,,,,
30,3,3478,4542.614,7.146,,,,,,,
30,4,2235,2751.195,20.488,1,10.850,0.000,,,,
20,0,1048739,3069272,6434909,255040,2366879,1195735,4,102662.2,115915734,
20,1,3015,3816.125,41.418,,,,,,,
20,2,1690,2135.980,2.923,,,,,,,
20,3,3845,4919.252,15.891,,,,,,,
20,4,1280,1541.811,2.059,,,,,,,
10,0,1048850,3787294,245948.4,435033,3132494,547995.5,1,37620.63,0.000,
10,1,275,396.886,4.064,,,,,,,
10,2,330,708.337,4.794,,,,,,,
10,3,5612,6185.711,167.362,1,10.916,0.000,,,,
10,4,3029,3897.681,35.246,,,,,,,
5,0,1048807,3033763,2872579,264670,2324645,705316.8,1,10688.35,0.000,
5,1,2846,3681.687,4.770,,,,,,,
5,2,329,604.660,4.273,,,,,,,
5,3,3456,4425.337,6.875,,,,,,,
5,4,1896,2403.098,2.223,,,,,,,
