RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,1137,1506.082,2.178,,,,,,,
100,9,836,1110.276,2.620,,,,,,,
100,10,986,1259.223,1.252,,,,,,,
100,11,1141,1511.137,1.802,,,,,,,
100,12,661,905.758,2.312,,,,,,,
100,13,530,694.852,1.566,,,,,,,
100,14,649,874.173,1.708,,,,,,,
100,15,2426,2661.418,14.290,,,,,,,
100,16,156,221.158,0.814,,,,,,,
100,17,271,445.671,1.831,,,,,,,
100,18,699,1130.369,1.117,,,,,,,
100,19,334,496.188,1.179,,,,,,,
90,8,2195,2673.617,12.559,,,,,,,
90,9,1458,1964.822,2.579,,,,,,,
90,10,1014,1307.724,1.694,,,,,,,
90,11,984,1247.752,1.356,,,,,,,
90,12,1056,1389.866,1.271,,,,,,,
90,13,2638,3022.869,7.802,,,,,,,
90,14,974,1337.331,1.508,,,,,,,
90,15,3351,3668.056,10.390,,,,,,,
90,16,,,,,,,,,,
90,17,239,381.881,1.445,,,,,,,
90,18,237,359.034,1.846,,,,,,,
90,19,428,708.766,2.339,,,,,,,
80,8,2015,2434.501,1.369,,,,,,,
80,9,2357,2938.413,6.013,,,,,,,
80,10,2359,2782.120,6.050,,,,,,,
80,11,2263,3177.804,10.550,,,,,,,
80,12,1001,1430.930,2.759,,,,,,,
80,13,704,875.412,0.806,,,,,,,
80,14,301,657.549,1.556,,,,,,,
80,15,3987,4054.490,17.454,,,,,,,
80,16,,,,,,,,,,
80,17,388,725.871,2.923,,,,,,,
80,18,184,289.518,1.018,,,,,,,
80,19,461,769.565,4.089,2,43.239,545.523,,,,
70,8,2317,2973.492,9.637,,,,,,,
70,9,2104,2568.227,54.935,,,,,,,
70,10,2163,2552.889,19.408,,,,,,,
70,11,2371,2930.643,5.234,,,,,,,
70,12,2041,2622.415,2.478,,,,,,,
70,13,760,942.104,3.963,,,,,,,
70,14,649,1033.311,1.756,,,,,,,
70,15,4239,4541.289,76.879,,,,,,,
70,16,,,,,,,,,,
70,17,398,627.853,1.399,,,,,,,
70,18,75,110.634,0.570,,,,,,,
70,19,475,784.554,1.462,,,,,,,
60,8,2356,2919.562,5.485,,,,,,,
60,9,1814,2385.184,1.937,,,,,,,
60,10,1018,1293.338,2.669,3,47.391,258.120,,,,
60,11,4661,5206.861,363.447,,,,,,,
60,12,3037,3753.279,27.120,2,17.816,6.588,,,,
60,13,2368,2928.161,6.171,,,,,,,
60,14,1049,1576.862,2.377,,,,,,,
60,15,2967,3323.762,95.079,,,,,,,
60,16,,,,,,,,,,
60,17,272,481.980,5.502,,,,,,,
60,18,294,510.043,2.947,,,,,,,
60,19,184,297.756,1.554,,,,,,,
50,8,3442,4677.436,6.375,,,,,,,
50,9,2021,2674.711,2.267,,,,,,,
50,10,1377,1757.772,1.755,3,24.451,10.800,,,,
50,11,1336,1764.763,2.292,,,,,,,
50,12,482,650.228,2.475,,,,,,,
50,13,5477,6279.940,32.176,,,,,,,
50,14,1548,2124.649,1.728,,,,,,,
50,15,2933,3603.450,1866.186,,,,,,,
50,16,111,211.275,0.818,,,,,,,
50,17,191,281.170,0.875,,,,,,,
50,18,138,245.917,6.791,,,,,,,
50,19,86,142.003,1.035,,,,,,,
40,8,3924,4770.799,9.450,,,,,,,
40,9,4041,5011.243,8.633,,,,,,,
40,10,3670,4437.480,28.641,,,,,,,
40,11,3052,3695.509,23.017,,,,,,,
40,12,1796,2251.503,2.348,,,,,,,
40,13,679,892.306,1.830,,,,,,,
40,14,873,1397.706,0.834,,,,,,,
40,15,7017,7144.893,92.854,,,,,,,
40,16,235,300.718,0.746,,,,,,,
40,17,193,310.255,2.612,,,,,,,
40,18,186,277.000,1.038,,,,,,,
40,19,113,170.127,0.660,,,,,,,
30,8,3561,4384.949,4.843,,,,,,,
30,9,3035,3727.513,19.652,7,52.794,16.789,,,,
30,10,2591,3278.252,6.614,,,,,,,
30,11,2756,3693.451,5.113,,,,,,,
30,12,1741,2216.723,2.614,1,19.549,0.000,,,,
30,13,700,823.835,1.672,,,,,,,
30,14,234,629.254,2.154,,,,,,,
30,15,5758,6036.092,43.708,7,72.700,133.288,,,,
30,16,,,,,,,,,,
30,17,274,428.558,1.266,,,,,,,
30,18,268,360.161,1.505,,,,,,,
30,19,152,243.130,4.133,,,,,,,
20,8,3519,4243.157,4.297,,,,,,,
20,9,3118,3744.172,9.552,,,,,,,
