RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,558365,386
90,801326,34635
80,794503,34531
70,801016,34554
60,1002195,75881
50,1056821,85895
40,1049068,524337
30,1054701,85449
20,1055125,85582
10,1051996,86263
5,1049083,524358
