RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.03,5.45,0:07.48,436072,612709,564022,469734
90,2.20,2.02,0:04.96,11,1048774,565058,529497
80,2.31,2.01,0:05.03,14,1048778,565618,562243
70,2.39,1.95,0:05.02,14,1048781,565622,562356
60,2.31,2.05,0:04.97,16,1048783,565621,562417
50,2.47,1.92,0:04.96,16,1048786,565629,562625
40,2.49,1.94,0:04.95,15,1048790,565628,562709
30,2.45,1.99,0:04.91,15,1048793,565624,562822
20,2.53,1.97,0:04.92,15,1048796,565627,562922
10,2.64,1.97,0:05.00,15,1048799,565631,563034
5,2.54,2.00,0:04.90,15,1048801,565628,563087
