RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048939,4947702,112720196,435977,4186282,6398172,,,,67096.37,524302,20236.55,2798.711
100,1,951,1191.250,2.740,,,,,,,,,,
100,2,361,739.828,1.212,,,,,,,,,,
100,3,4395,5974.246,13.449,,,,,,,,,,
100,4,3104,3491.319,15.531,,,,,,,,,,
90,0,1048931,2394861,22220019,39,1049.265,419.014,,,,392740.6,729096,1130899,23429606
90,1,1326,1629.620,1.206,,,,,,,,,,
90,2,450,901.549,4.080,16,114.554,6.620,,,,,16,0.613,0.000
90,3,3216,3910.484,37.961,,,,,,,,,,
90,4,1583,1958.130,1.686,,,,,,,,,,
80,0,1048946,2433971,4726856,14,130.315,38.197,,,,405105.0,759348,1144021,22631452
80,1,1561,2231.844,5.137,16,116.646,4.148,,,,,16,0.610,0.000
80,2,804,1231.076,3.443,,,,,,,,,,
80,3,2718,3850.300,3.600,,,,,,,,,,
80,4,1512,1875.842,2.043,,,,,,,,,,
70,0,1048996,2392153,1767439,15,164.769,119.516,,,,402854.2,758750,1109435,4123976
70,1,594,764.836,3.140,,,,,,,,,,
70,2,450,780.896,2.078,,,,,,,,,,
70,3,3068,4612.143,25.058,8,62.229,4.431,,,,,9,0.356,0.000
70,4,2578,3025.251,4.723,,,,,,,,,,
60,0,1048833,2318175,2358850,16,146.987,39.851,,,,398146.3,757010,1034701,3668407
60,1,802,958.843,1.195,,,,,,,,,,
60,2,187,466.189,4.866,,,,,,,,,,
60,3,3207,4745.520,14.210,,,,,,,,,,
60,4,2400,2748.909,6.963,,,,,,,,,,
50,0,1048976,2281756,40683898,53,401.548,16.721,,,,392264.5,761771,1005813,8160825
50,1,1687,2134.406,2.613,2,15.772,4.315,,,,,3,0.132,0.000
50,2,188,449.741,2.980,,,,,,,,,,
50,3,1958,2930.629,2.008,16,114.952,5.343,,,,,16,0.564,0.000
50,4,846,1064.922,1.578,,,,,,,,,,
40,0,1048997,2230119,9452145,15,207.573,106.505,,,,388709.7,768739,963438.0,5624380
40,1,1339,1639.178,0.964,,,,,,,,,,
40,2,360,678.322,1.386,,,,,,,,,,
40,3,3834,4811.822,67.479,,,,,,,,,,
40,4,1729,2278.756,1.935,,,,,,,,,,
30,0,1048853,2171640,107781034,15,207.210,106.163,,,,390917.7,758934,903965.4,1875595
30,1,2709,3535.390,7.473,16,115.771,4.569,,,,,16,0.593,0.000
30,2,500,751.720,1.694,,,,,,,,,,
30,3,2642,3938.702,5.630,9,68.854,2.652,,,,,10,0.410,0.000
30,4,1720,2166.911,2.172,,,,,,,,,,
20,0,1048936,2138894,3965244,13,134.761,54.913,,,,385340.2,766848,878033.0,4893610
20,1,2114,2561.414,46.082,,,,,,,,,,
20,2,955,1320.562,2.193,,,,,,,,,,
20,3,2912,4155.790,6.344,,,,,,,,,,
20,4,2141,2697.479,40.657,,,,,,,,,,
10,0,1048805,2100322,2630606,13,144.475,77.554,,,,377906.4,774838,837290.7,3083476
10,1,989,1274.750,2.582,,,,,,,,,,
10,2,330,635.596,4.378,,,,,,,,,,
10,3,3512,5207.997,5.948,,,,,,,,,,
10,4,1971,2372.413,1.632,,,,,,,,,,
5,0,1049015,2071815,8091326,13,128.353,54.024,,,,377912.3,775373,821148.9,1714538
5,1,129,139.848,0.215,,,,,,,,,,
5,2,1043,1546.578,3.250,,,,,,,,,,
5,3,3974,6162.283,72.860,,,,,,,,,,
5,4,2401,2971.026,7.668,,,,,,,,,,
