RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786632,2660288,11841467,217048,2082546,1149969,,,,50025.15,262182,9807.999,1093.194
100,1,1106,1217.923,2.103,,,,,,,,,,
100,2,294,502.528,0.553,,,,,,,,,,
100,3,599,806.812,1.174,,,,,,,,,,
100,4,2523,3432.770,9.616,,,,,,,,,,
90,0,786600,1211656,11214924,23,724.128,423.230,,,,212759.2,316724,388195.0,6416004
90,1,614,579.374,1.120,,,,,,,,,,
90,2,355,737.335,4.571,16,117.482,5.320,,,,,16,0.587,0.000
90,3,518,755.577,5.053,,,,,,,,,,
90,4,1648,2130.967,1.755,,,,,,,,,,
80,0,786559,1258004,11607384,8,214.882,20.194,,,,223283.8,325243,408935.9,1744492
80,1,638,946.587,3.610,16,116.480,4.097,,,,,16,0.577,0.000
80,2,419,502.168,3.651,,,,,,,,,,
80,3,375,484.429,8.240,,,,,,,,,,
80,4,2146,2887.606,35.694,,,,,,,,,,
70,0,786606,1280646,6808921,12,319.152,51.163,,,,226437.8,324770,413802.3,907374.3
70,1,1351,1782.423,2.193,,,,,,,,,,
70,2,517,792.416,2.689,,,,,,,,,,
70,3,1363,2137.907,3.396,16,114.337,6.362,,,,,16,0.573,0.000
70,4,991,1116.844,3.124,,,,,,,,,,
60,0,998341,1989911,7517924,2086,32066.51,20615.42,,,,359380.0,615020,768142.9,2069749
60,1,1661,2007.870,1.946,,,,,,,,,,
60,2,180,440.687,2.873,,,,,,,,,,
60,3,2545,3727.791,8.714,,,,,,,,,,
60,4,737,938.804,2.737,,,,,,,,,,
50,0,1048765,2094058,82620671,213,3625.773,350.866,,,,384022.5,689709,844298.2,72725421
50,1,1855,2388.227,3.204,,,,,,,,,,
50,2,579,842.772,1.472,,,,,,,,,,
50,3,3149,4665.512,22.288,,,,,,,,,,
50,4,1696,2096.535,1.785,,,,,,,,,,
40,0,1048705,2064063,4279964,94,2592.634,685.871,,,,381742.4,701312,823201.0,1816535
40,1,1973,2639.306,2.513,,,,,,,,,,
40,2,580,912.808,2.520,,,,,,,,,,
40,3,3420,4770.325,5.805,,,,,,,,,,
40,4,2141,2622.235,35.592,,,,,,,,,,
30,0,1048662,2017643,3920421,20,224.720,57.516,,,,385416.9,694112,769656.2,2136445
30,1,2267,2937.136,9.344,,,,,,,,,,
30,2,737,1108.171,1.887,,,,,,,,,,
30,3,2533,3874.219,7.819,16,115.838,2.781,,,,,16,0.605,0.000
30,4,2218,2822.249,14.397,,,,,,,,,,
20,0,1048722,1985051,42367634,19,247.306,77.109,,,,381483.4,698315,740949.9,3782637
20,1,920,1229.734,3.717,1,96.092,0.000,,,,,1,0.041,0.000
20,2,516,828.168,1.616,,,,,,,,,,
20,3,4667,5617.602,591.664,,,,,,,,,,
20,4,1786,2378.602,2.178,,,,,,,,,,
10,0,1048800,1944471,10098164,49,529.602,83.218,,,,379630.9,698708,707066.6,6835025
10,1,1128,1446.032,2.745,2,22.098,21.411,,,,,2,0.098,0.000
10,2,360,651.387,2.263,,,,,,,,,,
10,3,1102,1606.457,2.151,,,,,,,,,,
10,4,86,114.941,2.970,,,,,,,,,,
5,0,1048724,1922004,45513477,20,295.949,105.598,,,,378443.8,699844,681989.7,65678053
5,1,1437,1875.852,1.626,1,18.639,0.000,,,,,1,0.062,0.000
5,2,401,639.385,1.172,,,,,,,,,,
5,3,3050,4539.332,24.936,,,,,,,,,,
5,4,1955,2350.750,1.276,,,,,,,,,,
