RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,666340,3268
90,1049388,87
80,1049372,72
70,1049405,74
60,1049384,73
50,1049407,69
40,1049434,72
30,1049487,79
20,1049503,68
10,1049436,68
5,1049484,66
