RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.15,2.98,0:05.13,217428,569137,283247,234266
90,2.28,1.23,0:03.79,8,786557,342286,262954
80,2.41,1.19,0:03.89,8,786557,401913,282744
70,2.36,1.30,0:03.95,12,786560,456501,283539
60,2.56,1.76,0:04.80,2152,996121,564602,504336
50,2.59,1.83,0:04.94,206,1048522,565419,552234
40,2.49,1.96,0:04.94,78,1048647,565522,558414
30,2.72,1.81,0:04.96,14,1048714,565591,562779
20,2.69,1.84,0:04.93,19,1048709,565597,562901
10,2.72,1.83,0:04.91,20,1048708,565596,563008
5,2.74,1.82,0:04.91,18,1048709,565596,563059
