RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,679075,518377.7,2210477,29,301.925,6.358,,,,41968.50
100,1,705,904.084,3.838,,,,,,,
100,2,810,1165.755,1.878,,,,,,,
100,3,4682,5335.433,907.678,,,,,,,
100,4,3337,3952.993,20.702,,,,,,,
90,0,689712,546503.8,99653.24,30,319.431,5.625,,,,49105.20
90,1,2337,2904.044,14.836,,,,,,,
90,2,422,953.385,7.264,16,149.639,2.433,,,,
90,3,1728,2350.141,28.742,,,,,,,
90,4,1524,1918.476,3.408,,,,,,,
80,0,692524,561048.3,142962.1,452,5585.904,123.720,2,71662.35,109383985,50438.56
80,1,6275,6676.104,410.459,,,,,,,
80,2,752,1136.546,3.775,,,,,,,
80,3,1919,2462.445,1.869,,,,,,,
80,4,3031,3819.975,38.963,,,,,,,
70,0,715344,609501.5,776671.9,2021,22076.29,36.815,9,334821.1,298448702,61514.30
70,1,1282,1950.443,5.141,29,283.515,5.920,,,,
70,2,373,706.591,3.157,,,,,,,
70,3,1214,1559.249,2.622,,,,,,,
70,4,1345,1599.923,0.756,,,,,,,
60,0,779708,934933.7,1324778,16753,258438.6,14402.30,8,299762.8,819497071,91622.28
60,1,2553,3426.162,9.580,16,152.522,3.444,,,,
60,2,421,820.660,5.060,,,,,,,
60,3,2285,2955.534,12.550,,,,,,,
60,4,1423,1698.401,1.873,,,,,,,
50,0,890926,957351.0,1384869,9751,125447.4,8670.221,15,595523.0,446758111,157442.5
50,1,2346,2962.504,12.211,8,79.132,2.305,,,,
50,2,780,1179.518,1.895,,,,,,,
50,3,2477,3155.721,6.438,,,,,,,
50,4,1760,2197.321,2.900,,,,,,,
40,0,1026175,1238791,4210848,12601,178393.6,2634.152,23,752038.0,424038389,258191.1
40,1,3380,4513.456,10.350,,,,,,,
40,2,784,1254.721,2.983,,,,,,,
40,3,4344,5592.155,21.362,,,,,,,
40,4,2617,3365.202,8.917,,,,,,,
30,0,1171366,1573886,15885982,18456,242111.7,16155.93,25,718620.1,996264766,357863.4
30,1,2638,3695.274,7.404,16,156.827,3.638,,,,
30,2,712,1124.989,2.422,,,,,,,
30,3,5179,6257.564,26.859,,,,,,,
30,4,3599,4226.158,243.102,,,,,,,
20,0,1262209,1671869,403980.5,5165,79254.29,2308.652,33,662451.8,232321937,448636.6
20,1,1150,1468.351,2.840,,,,,,,
20,2,718,1172.081,0.842,,,,,,,
20,3,8228,8945.869,161.668,,,,,,,
20,4,3448,4616.967,7.050,,,,,,,
10,0,1373080,1953033,3359832,2663,50740.02,264.353,36,522527.2,138221249,551997.0
10,1,1339,1859.611,3.593,16,153.955,3.186,,,,
10,2,340,846.487,8.081,,,,,,,
10,3,795,880.068,0.717,,,,,,,
10,4,4499,6036.683,11.821,,,,,,,
5,0,1443335,2113118,17751857,4184,60647.72,5211.939,34,397908.6,43287081,604098.4
5,1,696,1035.759,4.389,16,169.392,19.569,,,,
5,2,490,1234.132,5.972,32,306.935,7.475,,,,
5,3,570,697.585,2.068,,,,,,,
5,4,5351,7081.701,14.156,,,,,,,
