RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,607367,539
90,1049252,172642
80,1049291,150816
70,1049280,163632
60,1049313,156814
50,1049204,167390
40,1049247,207137
30,1049273,160083
20,1049267,154564
10,1049281,173238
5,1049189,216029
