RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.14,3.63,0:05.77,109333,939455,558117,123730
90,2.15,2.90,0:05.34,185,1048605,565326,545567
80,2.24,2.72,0:05.27,17,1048778,565618,562236
70,2.21,2.60,0:05.13,14,1048784,565618,562277
60,2.27,2.52,0:05.12,17,1048786,565621,562401
50,2.25,2.91,0:05.50,18,1048787,565624,562729
40,2.35,2.40,0:05.08,14,1048794,565623,562729
30,2.35,2.21,0:04.90,14,1048795,565624,562766
20,2.43,2.17,0:04.94,14,1048798,565625,562865
10,2.52,1.94,0:04.82,14,1048800,565624,562962
5,2.40,1.98,0:04.72,14,1048801,565628,563008
