TIME,RECV,XMIT
4,0,0
107,0,0
210,1118580,76701372
314,2144492,148682532
417,3966344,276787464
520,55486968,380863100
623,145181932,479314712
726,253170144,566986620
829,350054844,657985628
932,465735880,744418928
1035,560570348,820467040
1138,656611576,897512136
1241,771886196,990384976
1344,871092552,1075028936
1447,982317908,1163056376
1550,1081529596,1252746948
1654,1190863756,1334228184
1757,1299985148,1416571932
1860,1397147288,1503369972
1963,1517141804,1598418456
2066,1615069140,1676719996
2169,1718242528,1762971196
2273,1831163824,1851638440
2376,1931015688,1931843564
2479,2046020184,2020860656
2582,2144034128,2114054896
2685,2259049632,2200393728
2789,2360011764,2281206404
2892,2459393996,2361020328
2995,2577325024,2454797448
3098,2677211756,2539307856
3201,2787737244,2628755224
3304,2903652200,2724117276
3408,3011712424,2811460224
