RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.96,0.08,0:01.59,0,100476,0,0
90,4.05,0.72,0:01.86,36388,105636,50559,39358
80,4.11,0.93,0:01.96,51838,105474,71135,56236
70,4.16,0.99,0:02.03,62353,109754,77410,67382
60,4.15,0.93,0:02.00,65491,105093,73475,71595
50,4.66,1.27,0:02.29,89226,161567,114571,108692
40,5.28,4.47,0:03.77,179526,847402,517787,456982
30,5.38,6.39,0:04.67,260270,1056591,673373,742277
20,5.00,6.94,0:04.82,275853,1102069,708798,793690
10,5.00,6.87,0:04.82,281521,1101204,709800,802548
5,5.79,7.39,0:05.42,303884,1113996,724463,809283
