RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786919,15825
90,786932,60
80,786941,62
70,786947,66
60,995620,205
50,1049093,346
40,1049107,74
30,1049098,72
20,1049078,62
10,1049090,65
5,1049098,66
