RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,786619,786276.2,845395.9,15781,113534.5,217.055,,,,52266.59,262154,10434.10,1709.566,786619,122850.0,23947.91
100,1,1347,1909.716,2.969,,,,,,,,,,,1347,47.363,0.000
100,2,1292,2489.638,4.507,33,207.566,0.806,,,,,33,1.004,0.000,1292,56.872,0.011
100,3,1341,1896.643,3.121,2,14.995,5.200,,,,,2,0.076,0.000,1341,47.635,0.000
100,4,1137,1599.112,2.896,,,,,,,,,,,1137,39.829,0.000
90,0,786606,890657.1,3827552,7,70.659,34.548,11,61602.88,2399356,227627.3,262157,9701.540,555.182,786606,297982.3,3611668
90,1,1936,2568.393,1.552,,,,,,,,,,,1936,85.059,0.149
90,2,1488,3037.690,10.750,,,,,,,,,,,1488,90.975,0.239
90,3,955,1266.037,1.638,,,,,,,,,,,955,33.090,0.000
90,4,653,907.513,2.735,8,56.578,3.539,,,,,8,0.302,0.000,653,23.769,0.000
80,0,786782,909564.8,105823535,7,59.189,2.666,12,70706.17,1739393,231476.4,262154,9496.384,964.314,786782,301912.2,99550559
80,1,220,304.721,1.488,,,,,,,,,,,220,7.404,0.000
80,2,1917,4842.480,14.671,,,,,,,,,,,1917,137.027,0.255
80,3,1554,1973.059,0.916,,,,,,,,,,,1554,55.208,0.000
80,4,1308,1732.540,2.615,,,,,,,,,,,1308,62.139,0.182
70,0,786500,935687.0,2546374,12,79.970,1.229,9,50815.28,474196.7,237721.8,262161,9851.753,200726.4,786500,309739.3,2392842
70,1,811,1157.421,2.423,,,,,,,,,,,811,30.169,0.000
70,2,1003,2249.814,8.756,30,205.952,9.054,,,,,30,0.944,0.000,1003,78.125,0.336
70,3,758,797.080,1.428,,,,,,,,,,,758,27.579,0.000
70,4,281,404.224,2.408,,,,,,,,,,,281,10.685,0.000
60,0,995384,1200213,260521.7,160,1450.118,19.393,23,152867.7,4610345,351119.0,470854,15352.94,2452.560,995384,441567.8,16204.80
60,1,1697,2133.927,1.587,,,,,,,,,,,1697,59.993,0.000
60,2,1099,2234.140,7.769,,,,,,,,,,,1099,68.133,0.232
60,3,1812,2619.820,27.131,,,,,,,,,,,1812,66.211,0.000
60,4,958,1213.556,1.685,,,,,,,,,,,958,34.281,0.000
50,0,1048783,1297014,1368175,292,2110.525,7.145,18,112501.3,3021345,395508.1,524311,17178.78,1641.672,1048783,490771.8,1102076
50,1,1975,2945.067,2.514,,,,,,,,,,,1975,70.237,0.000
50,2,1785,3570.782,8.699,,,,,,,,,,,1785,85.281,0.045
50,3,1792,2556.441,2.759,,,,,,,,,,,1792,68.103,0.000
50,4,2046,2770.045,1.874,8,68.097,20.301,,,,,8,0.277,0.000,2046,74.879,0.000
40,0,1048654,1305566,1258071,17,119.100,1.900,12,62545.19,1679400,393431.6,524312,16893.62,413.968,1048654,489808.9,977668.8
40,1,553,790.431,1.326,,,,,,,,,,,553,22.863,0.000
40,2,238,279.384,1.474,,,,,,,,,,,238,7.620,0.000
40,3,2563,3754.927,7.237,,,,,,,,,,,2563,92.254,0.000
40,4,2011,2805.933,1.919,,,,,,,,,,,2011,74.782,0.000
30,0,1048842,1309502,1763215,17,120.487,1.944,6,29144.54,630112.6,397493.5,524313,16444.58,584.424,1048842,493938.5,1436950
30,1,1639,2102.099,1.878,,,,,,,,,,,1639,58.639,0.000
30,2,1267,2503.295,4.704,,,,,,,,,,,1267,61.876,0.045
30,3,1399,1856.115,2.236,,,,,,,,,,,1399,65.607,0.156
30,4,1058,1483.885,2.240,16,105.850,4.306,,,,,16,0.518,0.000,1058,39.121,0.000
20,0,1048958,1314249,2849204,18,136.545,12.374,3,18573.00,970711.3,388767.0,524311,16664.62,12384.41,1048958,484625.7,1934530
20,1,1797,2393.613,2.092,16,105.194,3.676,,,,,16,0.552,0.000,1797,64.909,0.000
20,2,1362,3036.573,12.276,,,,,,,,,,,1362,70.222,0.055
20,3,1107,1545.112,2.124,,,,,,,,,,,1107,49.909,0.083
20,4,734,996.059,2.127,,,,,,,,,,,734,26.894,0.000
10,0,1048651,1312440,2284083,13,107.021,13.582,,,,389790.1,524311,16739.66,12087.40,1048651,486145.1,1812576
10,1,592,776.101,0.560,,,,,,,,,,,592,25.320,0.000
10,2,525,553.863,1.709,,,,,,,,,,,525,21.285,0.000
10,3,3954,4984.197,44.211,,,,,,,,,,,3954,225.983,1.564
10,4,2321,3500.193,14.056,,,,,,,,,,,2321,120.620,1.575
5,0,1048729,1312462,1806364,18,133.206,13.486,,,,389986.2,524311,16464.89,1299.377,1048729,486900.9,1352921
5,1,1487,1987.345,0.936,,,,,,,,,,,1487,54.423,0.000
5,2,1771,3454.939,5.200,,,,,,,,,,,1771,78.125,0.007
5,3,1708,2408.727,2.235,8,55.482,2.649,,,,,8,0.305,0.000,1708,64.942,0.000
5,4,1170,1772.047,3.510,,,,,,,,,,,1170,60.891,0.186
