RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446357,0
90,1452681,2416
80,1452731,1808
70,1678084,25774
60,2301382,131693
50,2974854,532552
40,7324232,3523117
30,8998979,4596010
20,10089295,4633921
10,10823185,5831599
5,11393982,9152512
