RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679158,81
90,690077,2512
80,692319,2499
70,715707,7852
60,727080,20960
50,895893,56444
40,1041186,78438
30,1172994,119140
20,1260310,134343
