RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,100623,64879.78,1500.792,,,,,,,
100,1,1337,1683.561,2.211,,,,,,,
100,2,200,337.113,0.555,,,,,,,
100,3,1022,1249.452,2.121,,,,,,,
100,4,1371,1677.354,2.334,,,,,,,
90,0,151696,499132.4,225517.5,42341,407346.4,53250.42,1,27451.59,0.000,
90,1,1646,2196.558,2.518,,,,,,,
90,2,736,1010.806,2.392,,,,,,,
90,3,1844,2215.289,2.160,,,,,,,
90,4,1451,1775.024,1.584,,,,,,,
80,0,165721,535771.7,585024.3,50582,437584.4,29792.48,3,101701.5,253006733,
80,1,1464,1662.240,1.956,,,,,,,
80,2,356,574.155,0.618,,,,,,,
80,3,962,1213.300,3.085,,,,,,,
80,4,3683,4442.310,202.981,,,,,,,
70,0,184209,580242.5,283478.1,58745,469235.9,36537.65,5,159530.2,155837301,
70,1,1260,1753.844,4.577,7,82.535,51.724,,,,
70,2,364,678.329,2.756,,,,,,,
70,3,870,1112.398,3.776,,,,,,,
70,4,4017,4559.789,36.618,,,,,,,
60,0,172218,593434.5,256105.6,64168,485437.2,17289.66,6,142373.1,64287001,
60,1,1520,1829.438,1.835,1,16.576,0.000,,,,
60,2,166,373.922,1.933,,,,,,,
60,3,1260,1574.579,1.946,,,,,,,
60,4,1158,1547.721,3.054,,,,,,,
50,0,234837,711461.8,1294161,72967,565971.2,34444.27,7,149221.6,64140680,
50,1,2249,3087.097,14.438,,,,,,,
50,2,267,479.736,3.682,,,,,,,
50,3,2185,2748.548,22.040,,,,,,,
50,4,1570,1983.218,2.439,4,48.997,46.910,,,,
40,0,1286011,2819366,5832531,157667,1693246,387762.2,6,138225.1,92296866,
40,1,2155,2610.284,26.033,,,,,,,
40,2,809,1255.694,5.163,,,,,,,
40,3,4067,5030.974,7.413,,,,,,,
40,4,2208,2895.607,25.439,,,,,,,
30,0,1382188,3937041,3739014,240217,2379758,2404689,6,107420.1,154137763,
30,1,3581,4466.095,7.593,2,17.017,7.438,,,,
30,2,624,1063.999,2.972,,,,,,,
30,3,4202,5564.328,63.845,1,16.242,0.000,,,,
30,4,2436,3137.230,7.985,,,,,,,
20,0,1382053,3936078,2947912,240571,2373863,692435.6,7,105557.2,11343749,
20,1,1003,1248.709,2.265,1,10.664,0.000,,,,
20,2,446,833.834,2.875,,,,,,,
20,3,655,799.007,2.506,,,,,,,
20,4,4384,5320.517,11.981,,,,,,,
10,0,1510954,4268113,4848344,256136,2551010,732314.5,5,95797.19,561117.1,
10,1,3000,3877.327,62.129,4,49.315,46.985,,,,
10,2,427,1003.172,5.476,4,42.086,27.360,,,,
10,3,2938,4009.767,617.889,,,,,,,
10,4,1018,1292.257,1.725,,,,,,,
5,0,1897330,5362960,2878208,316387,3067294,2280925,7,97681.06,696169.9,
5,1,,,,,,,,,,
5,2,2272,3099.050,18.533,,,,,,,
5,3,6526,8464.316,28.580,5,39.398,5.947,,,,
5,4,5350,6597.846,23.878,,,,,,,
