RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100838,0
90,151981,42362
80,166226,50589
70,185015,58760
60,172566,64181
50,237536,72984
40,1436440,157683
30,1636178,240231
20,1637971,240580
10,1785468,256153
5,2266293,316426
