RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1048777,5092439,4047255,439943,4244558,11299710,,,,86065.30,524304,17785.03,837.240,1048777,175872.2,45492.33,26248.65,148369.0,262.494
100,1,326,668.639,8.972,33,224.680,0.821,,,,,33,1.065,0.000,326,11.896,0.000,,11.834,
100,2,296,719.798,3.367,,,,,,,,,,,296,43.857,0.759,,,
100,3,4726,6995.576,62.734,,,,,,,,,,,4726,225.347,1.249,,,
100,4,4101,4991.117,5.886,,,,,,,,,,,4101,141.402,0.000,,,
90,0,928370,2500210,2704024,19,138.427,1.229,,,,550178.1,605181,1119898,4691711,928370,634648.2,1395494,495810.3,178010.8,814.630
90,1,1228,1565.953,1.914,,,,,,,,,,,1228,59.226,0.193,,,
90,2,383,667.823,1.871,,,,,,,,,,,383,25.438,0.002,,,
90,3,1388,2285.921,2.748,16,121.072,7.004,,,,,16,0.460,0.000,1388,62.084,0.000,,9.634,
90,4,795,1059.789,1.767,,,,,,,,,,,795,28.541,0.000,,,
80,0,955926,2537220,10698108,14,204.824,534.906,,,,561406.3,656102,1119383,7395758,955926,648135.8,7750695,492548.4,178572.7,774.159
80,1,1466,2066.728,2.768,16,120.509,6.543,,,,,16,0.535,0.000,1466,51.602,0.000,,6.871,
80,2,364,689.441,3.365,,,,,,,,,,,364,25.847,0.002,,,
80,3,1417,2206.593,1.664,,,,,,,,,,,1417,66.568,0.000,,,
80,4,1208,1634.155,2.121,,,,,,,,,,,1208,43.060,0.000,,,
70,0,953750,2491890,1636452,14,103.044,0.956,,,,549338.4,655648,1077345,3610135,953750,637182.8,1852739,492800.7,179336.8,820.461
70,1,2492,3385.793,6.802,,,,,,,,,,,2492,86.726,0.000,,,
70,2,573,885.907,1.781,,,,,,,,,,,573,32.255,0.001,,,
70,3,2817,4050.258,2.921,,,,,,,,,,,2817,135.070,0.165,,,
70,4,1830,2536.666,2.805,16,117.421,5.309,,,,,16,0.541,0.000,1830,63.536,0.000,,6.574,
60,0,948054,2425470,754315.7,15,184.993,92.948,,,,555209.5,641501,995121.4,16103040,948054,642543.6,2449382,496665.1,181078.1,775.291
60,1,988,1341.793,2.297,,,,,,,,,,,988,35.684,0.000,,,
60,2,487,834.264,1.703,,,,,,,,,,,487,30.571,0.001,,,
60,3,1661,2333.836,2.100,,,,,,,,,,,1661,74.984,0.000,,,
60,4,294,364.158,0.286,,,,,,,,,,,294,10.685,0.000,,,
50,0,948479,2386312,33258207,15,143.665,39.218,,,,546234.2,648387,971142.3,11165098,948479,633399.1,6696803,490249.7,178261.2,770.659
50,1,2031,2877.970,3.276,16,119.987,5.845,,,,,16,0.527,0.000,2031,72.040,0.000,,8.372,
50,2,681,1152.581,3.817,,,,,,,,,,,681,35.998,0.001,,,
50,3,2806,4561.740,4.659,9,73.327,7.665,,,,,9,0.332,0.000,2806,137.205,0.000,,7.603,
50,4,1078,1430.088,2.495,,,,,,,,,,,1078,38.852,0.000,,,
40,0,947646,2330715,7572686,10,155.907,119.740,,,,550106.2,659165,902256.9,3684907,947646,637490.0,1213699,482098.8,175522.1,734.456
