RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99724,73782.08,1499.380,,,,,,,5820.882
100,1,1557,2720.358,432.442,,,,,,,1297.408
100,2,925,1334.243,1.877,,,,,,,
100,3,551,726.605,2.182,,,,,,,
100,4,1360,1667.365,2.013,,,,,,,
90,0,120530,160489.1,83535.71,146,2056.828,95.411,2,82373.71,295685528,26354.01
90,1,27739,112008.9,48047.29,20,146.196,5.290,1,52470.69,0.000,25095.63
90,2,560,765.968,0.815,,,,,,,
90,3,1908,2455.415,1.485,,,,,,,
90,4,1069,1384.692,1.340,,,,,,,
80,0,129153,172151.9,60116.87,65,958.933,106.525,4,145156.2,103043838,31797.19
80,1,36966,125672.1,71621.10,709,6871.536,44.888,1,51304.78,0.000,27959.52
80,2,277,410.076,0.541,,,,,,,
80,3,2,5.089,4.024,,,,,,,
80,4,1449,1952.235,1.585,,,,,,,
70,0,130212,178028.5,67520.52,78,815.861,68.300,5,153778.6,5544327,34467.73
70,1,35980,124023.0,26262.66,17,217.953,72.496,,,,30752.59
70,2,250,427.529,4.163,,,,,,,
70,3,5,14.187,1.898,,,,,,,
70,4,1681,2376.757,1.904,16,112.422,1.300,,,,
60,0,130325,186687.5,92993.02,66,680.650,64.769,6,136424.0,42436037,35169.80
60,1,38408,128682.2,26474.23,63,458.410,0.832,,,,32308.58
60,2,384,680.846,6.039,,,,,,,
60,3,1777,2152.381,1.410,,,,,,,
60,4,1068,1347.255,2.321,,,,,,,
50,0,144656,207611.5,1881203,1161,10435.81,77.734,6,138581.4,134375060,38361.82
50,1,47896,149448.3,166554.9,1018,9933.345,49.703,1,23674.80,0.000,36086.61
50,2,459,656.066,1.066,,,,,,,
50,3,2543,3053.441,4.509,,,,,,,
50,4,1139,1354.288,1.722,,,,,,,
40,0,637443,674773.0,1131581,1025,13869.89,95.541,6,158968.4,110443313,181702.6
40,1,503837,587809.0,1931167,872,11055.33,90.054,1,27158.81,0.000,170830.7
40,2,505,673.214,1.473,,,,,,,
40,3,3191,4132.404,7.044,,,,,,,
40,4,1688,2061.641,2.107,,,,,,,
30,0,746494,1187646,4887192,390,6843.860,124.136,7,125748.6,43638690,351412.0
30,1,613586,1061491,2391588,479,8886.184,135.113,2,34029.11,31203088,327146.5
30,2,490,815.107,1.762,,,,,,,
30,3,3789,4312.396,69.723,,,,,,,
30,4,2169,2870.069,15.733,,,,,,,
20,0,752572,1228132,2772988,162,2108.776,103.087,8,140751.3,13898311,358763.3
20,1,631186,1058995,3185952,140,1473.059,70.463,2,45769.20,1338917,343389.6
20,2,239,456.605,1.648,,,,,,,
20,3,200,265.978,1.946,,,,,,,
20,4,2717,3764.891,5.854,16,153.428,29.343,,,,
10,0,753518,1204387,3965773,292,4316.264,104.383,6,118359.1,7297288,355528.0
10,1,630540,1083636,2242389,6,141.615,79.771,1,25173.87,0.000,325627.8
10,2,318,570.190,3.292,,,,,,,
10,3,2821,3693.304,2.778,,,,,,,
10,4,1337,1627.882,1.001,,,,,,,
5,0,758283,1325711,3189431,926,13540.90,123.060,8,107677.6,2550976,418360.4
5,1,635951,1340651,5914271,1110,15968.81,97.653,1,10034.27,0.000,391481.5
5,2,231,470.588,2.577,,,,,,,
5,3,3099,4110.629,16.424,,,,,,,
5,4,2180,2804.405,24.556,,,,,,,
