RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.05,5.41,0:07.47,437276,611505,564042,471008
90,2.27,1.95,0:04.96,25,1048760,565059,529563
80,2.37,1.93,0:05.02,14,1048778,565618,562246
70,2.34,1.99,0:05.01,14,1048781,565616,562342
60,2.29,2.07,0:04.97,15,1048784,565618,562410
50,2.43,1.96,0:04.97,16,1048786,565624,562612
40,2.41,2.03,0:04.95,15,1048790,565624,562712
30,2.53,1.91,0:04.91,15,1048793,565619,562810
20,2.54,1.96,0:04.93,14,1048796,565625,562925
10,2.57,1.95,0:04.91,15,1048799,565621,563028
5,2.66,1.88,0:04.91,15,1048801,565626,563088
