RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,1941,2395.988,1.420,,,,,,,
100,9,1812,2125.019,1.045,,,,,,,
100,10,2071,2433.761,1.850,,,,,,,
100,11,2135,2524.235,27.561,,,,,,,
100,12,794,1063.078,2.383,,,,,,,
100,13,178,235.306,2.145,,,,,,,
100,14,347,622.038,2.228,,,,,,,
100,15,3258,3134.613,19.133,,,,,,,
100,16,156,233.306,0.875,,,,,,,
100,17,83,66.934,2.749,,,,,,,
100,18,393,711.226,1.974,,,,,,,
100,19,110,188.966,2.195,,,,,,,
90,8,1863,2328.231,1.498,,,,,,,
90,9,2181,2611.879,10.998,,,,,,,
90,10,1903,2216.768,0.930,,,,,,,
90,11,1472,1799.131,1.762,,,,,,,
90,12,867,1155.384,1.505,,,,,,,
90,13,697,939.507,2.693,,,,,,,
90,14,240,556.864,4.032,,,,,,,
90,15,3213,2975.093,18.261,,,,,,,
90,16,,,,,,,,,,
90,17,310,544.018,1.768,,,,,,,
90,18,280,481.352,1.672,,,,,,,
90,19,143,234.559,0.948,,,,,,,
80,8,2291,2861.136,11.727,,,,,,,
80,9,2287,2723.802,9.793,1,36.082,0.000,,,,
80,10,2175,2511.201,19.382,,,,,,,
80,11,1180,1502.771,2.914,,,,,,,
80,12,703,863.711,1.872,,,,,,,
80,13,278,384.382,2.160,,,,,,,
80,14,164,460.652,9.145,,,,,,,
80,15,3595,3682.015,1168.150,,,,,,,
80,16,,,,,,,,,,
80,17,258,455.664,2.989,,,,,,,
80,18,97,128.707,2.009,,,,,,,
80,19,,,,,,,,,,
70,8,2459,3027.089,6.556,,,,,,,
70,9,2351,2855.498,5.472,,,,,,,
70,10,1785,2119.489,1.621,,,,,,,
70,11,1194,1497.995,2.921,,,,,,,
70,12,583,751.120,2.766,,,,,,,
70,13,672,892.417,2.385,,,,,,,
70,14,261,527.402,4.034,,,,,,,
70,15,3868,3861.021,21.942,,,,,,,
70,16,,,,,,,,,,
70,17,163,253.270,5.387,,,,,,,
70,18,333,583.401,3.318,9,58.100,3.012,,,,
70,19,314,480.442,0.716,,,,,,,
60,8,1685,2190.415,2.556,,,,,,,
60,9,2388,2987.486,6.881,,,,,,,
60,10,2485,2921.913,2.824,,,,,,,
60,11,1495,1820.078,1.441,,,,,,,
60,12,1004,1339.552,2.810,,,,,,,
60,13,195,323.336,6.529,,,,,,,
60,14,162,396.502,0.091,,,,,,,
60,15,3936,3603.674,16.122,,,,,,,
60,16,111,164.117,0.548,,,,,,,
60,17,37,54.381,1.215,,,,,,,
60,18,152,242.365,1.103,,,,,,,
60,19,88,126.089,0.810,,,,,,,
50,8,2379,2901.336,8.191,,,,,,,
50,9,1917,2205.092,0.844,,,,,,,
50,10,1733,2219.117,3.033,1,39.830,0.000,,,,
50,11,1226,1465.154,1.600,,,,,,,
50,12,655,914.342,3.113,,,,,,,
50,13,,,,,,,,,,
