RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,713924,675889.3,826768.0,2506,77383.24,162.354,,,,,226561,111612.2,149902.3
100,1,1204,1454.845,1.465,,,,,,,,,,
100,2,392,517.160,0.517,,,,,,,,,,
100,3,735,919.059,2.048,,,,,,,,,,
100,4,544,714.211,2.598,1,16.859,0.000,,,,,2,0.040,0.000
90,0,786751,1611403,4281698,32832,650290.5,10037.54,5,140146.2,129174401,,378806,424489.6,176455.4
90,1,998,1302.779,3.852,,,,,,,,,,
90,2,473,764.413,3.255,1,24.272,0.000,,,,,2,0.039,0.000
90,3,1274,1653.705,1.604,,,,,,,,,,
90,4,439,481.329,0.434,,,,,,,,,,
80,0,786699,1616117,4746119,32821,653740.1,14408.56,4,140363.7,168926829,,376807,411253.1,4221296
80,1,1526,2007.066,1.562,,,,,,,,,,
80,2,718,1169.369,4.909,,,,,,,,,,
80,3,2322,3200.059,9.955,,,,,,,,,,
80,4,1298,1674.858,2.907,1,17.325,0.000,,,,,9,11.852,14.556
70,0,786568,1638298,4797265,32822,664839.4,13857.37,4,151477.3,108720881,,375395,422438.1,174659.2
70,1,795,875.862,2.161,,,,,,,,,,
70,2,239,504.389,5.248,,,,,,,,,,
70,3,2569,2934.038,14.181,,,,,,,,,,
70,4,1806,2082.759,5.917,,,,,,,,,,
60,0,996612,2338495,5145161,73581,1375305,88738.85,8,513232.2,1579469926,,561988,306275.1,155631.0
60,1,1774,2158.247,2.224,,,,,,,,,,
60,2,410,757.229,5.697,2,31.950,6.815,,,,,9,25.408,69.324
60,3,2152,2741.102,29.355,,,,,,,,,,
60,4,465,529.816,1.018,,,,,,,,,,
50,0,1048836,2461047,4150291,81264,1489304,108895.6,21,757885.5,355245712,,606630,289671.0,315032.6
50,1,2192,2587.261,22.313,,,,,,,,,,
50,2,488,861.070,2.830,,,,,,,,,,
50,3,1786,2773.696,30.940,,,,,,,,,,
50,4,2317,2899.604,36.671,,,,,,,,,,
40,0,1048652,2506698,3270855,83114,1502680,158102.5,9,245557.4,154283130,,608282,304515.3,196865.7
40,1,1533,1891.362,2.003,,,,,,,,,,
40,2,433,742.596,2.425,1,22.794,0.000,,,,,7,0.300,0.001
40,3,1114,1309.570,1.598,,,,,,,,,,
40,4,5067,5642.989,42.626,,,,,,,,,,
30,0,1048764,4027308,5545013,186520,3055772,4210136,2,89784.01,476456100,,598406,284844.0,1521294
30,1,652,908.793,4.294,,,,,,,,,,
30,2,387,794.243,4.078,1,17.859,0.000,,,,,9,4.369,1.724
30,3,6087,6938.427,111.339,,,,,,,,,,
30,4,3490,4349.704,6.814,,,,,,,,,,
20,0,1048652,3508976,1720304,156063,2564045,267743.5,6,189164.1,239278528,,593729,262720.8,141613.3
20,1,3903,4930.335,97.150,,,,,,,,,,
20,2,488,882.386,5.021,,,,,,,,,,
20,3,2174,3017.496,32.937,,,,,,,,,,
20,4,2557,3090.635,6.414,,,,,,,,,,
10,0,1048774,3026350,8285932,122080,1995774,90026.69,1,25809.86,0.000,,612663,332550.4,879406.4
10,1,1711,2390.605,2.541,3,57.435,46.134,,,,,16,0.619,0.000
10,2,636,1135.009,7.417,,,,,,,,,,
10,3,3074,4182.861,26.001,,,,,,,,,,
10,4,2761,3524.779,6.891,,,,,,,,,,
5,0,1048763,2610694,33425934,92309,1553471,48513.55,5,100953.2,18228157,,614314,335565.3,217151.3
5,1,871,1126.610,3.425,6,92.236,10.947,,,,,8,0.268,0.000
5,2,314,604.793,3.448,,,,,,,,,,
5,3,171,222.964,0.434,,,,,,,,,,
5,4,2807,3616.252,5.273,,,,,,,,,,
