RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.29,0.86,0:03.19,2504,711371,201183,12324
90,2.24,1.86,0:04.30,32832,753734,381335,282939
80,2.24,1.91,0:04.33,32821,753744,444368,283849
70,2.28,1.92,0:04.38,32821,753753,492818,284552
60,2.35,3.09,0:05.57,73581,922994,564474,498066
50,2.23,3.56,0:05.92,81264,967465,565345,549157
40,2.40,2.95,0:05.49,83114,965613,565586,563029
30,2.49,4.29,0:06.92,186520,862207,565580,563018
20,2.45,3.87,0:06.44,156063,892664,565586,563031
10,2.42,3.25,0:05.82,122080,926647,565588,563028
5,2.42,2.94,0:05.51,92309,956418,565584,563021
