RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105010,0
90,141967,21358
80,174866,48323
70,180882,62038
60,195031,73422
50,260796,79884
40,791229,122318
30,1509158,219422
20,1544934,229082
10,2996394,448381
5,3123352,456297
