RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.57,0.73,0:06.31,83,678003,729,525
90,5.56,0.83,0:06.39,1480,687918,38765,11464
80,5.66,0.81,0:06.48,1463,687938,81658,11486
70,5.66,0.95,0:06.63,6026,694327,156702,27346
60,5.72,1.47,0:07.21,45985,717929,244382,88444
50,5.82,1.97,0:07.83,77273,766007,344851,170514
40,5.89,2.58,0:08.53,124314,849437,437094,302547
30,5.86,3.73,0:09.75,206458,957012,561515,497437
20,6.00,3.95,0:10.22,223934,1007180,653908,610627
10,6.22,4.33,0:10.91,240399,1130814,709603,764983
5,7.02,4.47,0:11.89,248276,1212026,776702,857816
