RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.19,3.55,0:05.75,108510,940275,558100,122861
90,2.15,2.85,0:05.30,381,1048408,565313,544256
80,2.23,2.73,0:05.28,14,1048781,565619,562245
70,2.21,2.58,0:05.11,14,1048788,565620,562256
60,2.34,2.51,0:05.17,17,1048783,565621,562459
50,2.29,2.82,0:05.45,14,1048793,565625,562715
40,2.22,2.56,0:05.11,14,1048793,565625,562718
30,2.35,2.23,0:04.92,14,1048796,565625,562791
20,2.27,2.29,0:04.90,15,1048797,565624,562889
10,2.36,2.05,0:04.75,15,1048800,565618,562959
5,2.43,1.95,0:04.72,14,1048801,565626,563005
