RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678563,109
90,694741,1996
80,692839,1775
70,704830,4983
60,715197,18244
50,856874,67584
40,1001411,79300
30,1241493,136014
20,1346081,147837
10,1521347,179484
5,1752283,208239
