RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105053,0
90,143688,7683
80,180029,6826
70,190967,4205
60,193405,3386
50,215804,6252
40,419843,20854
30,1348946,17655
20,1384875,34116
10,2649426,36560
5,2858156,36748
