RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.90,0.12,0:01.59,0,100476,0,0
90,4.15,0.52,0:01.86,310,146830,50237,44395
80,4.16,0.58,0:01.93,365,161380,65333,53759
70,4.14,0.46,0:01.92,436,165229,70694,62449
60,4.15,0.56,0:01.93,111,169196,70896,69477
50,4.37,0.70,0:02.05,4677,207455,93150,78633
40,5.37,3.89,0:03.48,21024,1107117,558210,321719
30,4.90,7.01,0:04.53,5249,1383116,707062,747662
20,4.86,6.96,0:04.50,5118,1395488,715963,775718
10,4.75,11.29,0:06.67,197981,1518304,752967,921644
5,5.65,5.44,0:04.46,22899,1471007,739411,828393
