RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100768,0
90,164493,359
80,176563,413
70,178996,493
60,181420,165
50,223195,4724
40,1144082,21081
30,1462567,5303
20,1472292,5171
10,1938740,198039
5,1691156,22955
