RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101334,0
90,152286,124
80,164426,102
70,167340,166
60,207519,758
50,246155,1202
40,1004247,2714
30,1084368,245
20,1101579,163
10,1119975,4655
5,1267319,25859
