RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,639664,2940
90,786957,64
80,786968,63
70,786947,66
60,995724,106
50,1049182,120
40,1049219,69
30,1049234,72
20,1049201,72
10,1049204,68
5,1049233,72
