RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.96,0.08,0:01.59,0,100476,0,0
90,4.20,0.62,0:01.88,36339,105666,50563,39369
80,4.15,0.90,0:01.96,51697,105134,70891,55874
70,4.18,0.99,0:02.03,62529,109829,77457,67615
60,4.17,0.93,0:02.00,65260,105291,73557,71586
50,4.63,1.27,0:02.28,89913,152892,110163,104189
40,5.33,4.23,0:03.68,173568,819681,501742,438751
30,5.45,6.35,0:04.68,259720,1061390,675347,742518
20,5.08,6.85,0:04.83,278007,1099665,708582,794297
10,5.01,6.86,0:04.88,284681,1098082,709743,798367
5,5.49,7.63,0:05.40,301910,1115754,723783,807908
