RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99221,75560.71,4108.679,,,,,,,6584.532,,,
100,1,896,969.863,0.655,,,,,,,163.233,,,
100,2,823,2175.831,1008.560,,,,,,,1433.411,,,
100,3,934,1151.432,1.778,,,,,,,,,,
100,4,828,1065.638,1.710,,,,,,,,,,
90,0,110208,157747.3,108420.5,173,6520.365,1935.902,1,15656.66,0.000,25840.95,15707,40328.82,2571.640
90,1,16096,106030.4,38092.83,488,5100.813,51.904,,,,21792.00,21988,55992.34,6213.476
90,2,16244,96502.46,25315.58,639,5565.818,32.838,,,,21570.54,21217,46968.83,3626.613
90,3,689,1046.558,3.783,8,89.694,64.681,,,,,8,0.331,0.000
90,4,1398,1824.885,3.118,,,,,,,,,,
80,0,114143,161753.8,233907.8,163,5043.798,2495.719,2,35470.17,10669617,28644.48,19415,37599.06,1815.053
80,1,17245,99024.34,51520.67,80,984.471,85.398,,,,22888.11,22942,51697.42,5793.046
80,2,23023,115659.8,45562.12,2016,20623.29,84.126,,,,23204.00,24786,45081.38,90931.52
80,3,1213,1572.394,2.001,8,60.775,2.091,,,,,8,0.364,0.000
80,4,603,814.454,1.494,,,,,,,,,,
70,0,117814,154784.6,139041.7,72,3845.678,6491.130,3,53115.57,4590986,30538.73,21414,23849.43,1524.439
70,1,21430,100258.9,17935.96,139,2197.918,139.333,,,,26091.03,26326,45105.50,9851.127
70,2,26201,114576.1,24336.43,2323,21312.72,284.660,,,,24935.63,27243,39249.62,4543.876
70,3,946,1291.799,2.822,8,62.123,3.323,,,,,8,0.383,0.000
70,4,1769,1899.329,6.416,,,,,,,,,,
60,0,119552,152718.5,127014.8,70,3471.834,6271.085,4,65253.61,8072256,31876.31,22488,18054.54,1290.202
60,1,24041,99492.96,29366.98,119,853.288,2.220,,,,26830.32,28734,42236.32,16902.40
60,2,30968,133367.4,79371.05,4412,37705.31,395.375,,,,24631.87,30582,38372.05,6212.593
60,3,465,653.376,2.396,,,,,,,,,,
60,4,339,440.517,0.574,,,,,,,,,,
50,0,140775,245435.2,1300131,8303,79038.41,40365.12,4,57225.39,8100793,34918.31,32814,16895.95,2311.649
50,1,49499,203736.0,109821.8,9380,89245.78,2565.122,,,,31633.54,41565,37144.33,24052.31
50,2,45952,183735.4,62394.46,8941,79562.20,1399.029,,,,27699.55,38798,33512.89,8706.081
50,3,581,871.399,1.990,8,62.775,2.150,,,,,8,0.526,0.000
50,4,759,1049.838,2.273,,,,,,,,,,
40,0,383126,675631.9,16780612,6563,120175.2,170039.6,4,66658.82,7146995,196573.4,164136,27420.54,19455.89
40,1,324039,596226.1,2215601,2728,52345.08,675.903,,,,207997.0,187157,46621.99,55346.47
40,2,290047,602658.3,2918709,4046,92248.93,2331.105,,,,197039.4,170973,49874.17,2274293
40,3,1562,2518.589,3.278,38,310.821,13.212,,,,,38,2.129,0.000
40,4,1259,1726.532,3.020,2,15.902,4.245,,,,,2,0.099,0.000
30,0,534774,1022230,6148369,3144,110344.0,6727.703,5,67495.12,790674.5,343184.5,260073,61714.74,322167.0
30,1,410493,922299.5,2781180,3249,127141.5,4518.347,,,,328344.5,234042,59144.00,90404.64
30,2,400984,930191.0,8021837,3582,140687.2,2662.243,,,,327132.3,229437,58564.63,75109.97
30,3,2437,2869.716,19.519,,,,,,,,,,
30,4,2300,2637.479,12.768,,,,,,,,,,
20,0,542759,1036625,3648173,192,7075.257,2873.278,4,72020.41,9645191,387572.5,276308,102820.5,91628.29
20,1,418070,897971.8,3446206,,,,,,,361277.6,242031,93125.35,68517.51
20,2,413942,889536.1,2210980,71,4586.534,1401.751,,,,359142.0,239277,85998.45,165696.7
20,3,621,874.210,1.592,,,,,,,,,,
20,4,888,1141.649,1.545,,,,,,,,,,
10,0,545301,1075208,3840042,118,4455.577,3458.492,7,70084.86,7201618,410900.2,281802,108858.2,103648.9
10,1,418295,952548.5,5102171,,,,,,,397425.3,242405,96046.38,532060.0
10,2,419590,960175.5,28273463,1,45.158,0.000,,,,401974.5,242704,91653.78,61904.59
10,3,3361,4050.259,28.803,,,,,,,,,,
10,4,2017,2599.081,1.653,,,,,,,,,,
5,0,549116,1511797,63367.00,1102,45395.54,2160.195,23,66413.88,437869.3,472484.9,333120,463352.2,414755.6
5,1,423222,1374052,4010737,1232,43476.29,1379.777,,,,450134.0,292642,438504.5,850651.5
5,2,422523,1358611,20973449,1413,34412.05,765.380,,,,439284.8,292582,448111.1,1757615
5,3,3136,3715.109,44.148,,,,,,,,,,
5,4,2841,3826.602,4.885,32,273.994,22.966,,,,,32,1.229,0.000
