RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446277,0
90,1452244,3280
80,1454501,3276
70,1656182,59092
60,2081365,120581
50,2576306,270965
40,5074042,400250
30,5232874,354012
20,5204021,295308
10,4974462,31667
5,4968987,33623
