RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.69,0.09,0:03.79,0,104760,0,0
90,3.69,0.27,0:03.96,14334,112083,26448,16716
80,3.67,0.67,0:04.35,51031,116772,77888,56805
70,3.61,0.84,0:04.46,67089,113916,76408,73839
60,3.63,0.88,0:04.52,75524,118515,81892,82577
50,3.79,0.99,0:04.79,89324,158156,110569,105652
40,4.03,1.87,0:06.06,125730,499082,309860,290633
30,4.41,3.55,0:08.43,222775,1071752,656442,713028
20,4.31,3.89,0:08.69,229445,1116246,690204,760883
10,4.52,7.94,0:13.92,460174,2147058,1267182,1500430
5,4.68,7.84,0:13.95,452125,2213610,1283093,1631299
