RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,678857,776774.0,343835.5,131,1377.985,90.269,,,,
100,1,821,1546.311,2.267,,,,,,,
100,2,923,1559.145,2.113,,,,,,,
100,3,457,797.759,4.580,2,38.728,387.644,,,,
100,4,462,847.211,7.902,,,,,,,
90,0,689387,758558.1,89251.11,1746,13527.77,18.363,,,,
90,1,1257,2501.383,3.402,,,,,,,
90,2,1248,2167.194,1.940,,,,,,,
90,3,580,1054.046,2.265,,,,,,,
90,4,190,304.976,2.747,,,,,,,
80,0,692950,783928.1,212280.3,1885,16124.30,35.519,3,51800.84,112903895,
80,1,630,1195.685,4.358,1,35.148,0.000,,,,
80,2,973,1742.858,3.613,,,,,,,
80,3,319,532.492,1.529,,,,,,,
80,4,600,1120.063,2.110,,,,,,,
70,0,711739,869017.8,505643.2,7583,65171.97,1723.292,10,316895.9,199863550,
70,1,1210,2302.304,1.811,,,,,,,
70,2,829,1378.552,2.483,,,,,,,
70,3,707,1203.614,2.508,,,,,,,
70,4,515,837.726,1.701,,,,,,,
60,0,778440,1192612,703157.6,47015,336599.1,20193.75,16,405860.5,376665653,
60,1,1052,1989.375,3.486,,,,,,,
60,2,879,1530.429,3.495,,,,,,,
60,3,785,1371.502,1.875,,,,,,,
60,4,634,1020.077,1.484,,,,,,,
50,0,908927,1615079,3883421,83408,643082.3,69562.32,20,637735.4,351330030,
50,1,582,992.215,2.123,,,,,,,
50,2,861,1633.142,2.581,,,,,,,
50,3,416,701.430,1.487,,,,,,,
50,4,334,703.129,3.608,,,,,,,
40,0,1041993,2046133,6398611,118982,995844.4,1573842,31,953907.9,1015170830,
40,1,763,1426.066,2.361,,,,,,,
40,2,686,1271.446,3.680,4,49.686,182.165,,,,
40,3,546,845.383,1.975,,,,,,,
40,4,424,714.206,4.127,,,,,,,
30,0,1166354,2600256,15134779,193065,1429792,483923.0,43,725996.9,193363849,
30,1,608,1227.549,4.322,,,,,,,
30,2,592,952.201,2.393,,,,,,,
30,3,632,1038.438,1.130,,,,,,,
30,4,766,1290.325,1.886,,,,,,,
20,0,1257740,2907692,540449.6,232613,1670935,2348808,51,769466.1,140084769,
20,1,819,1460.452,1.983,,,,,,,
20,2,749,1216.013,1.530,,,,,,,
20,3,578,955.832,2.047,,,,,,,
20,4,259,510.069,4.377,,,,,,,
10,0,1374903,3474626,169825639,308727,2128639,853273.7,61,754940.8,85636099,
10,1,671,1261.793,3.692,1,34.176,0.000,,,,
10,2,480,707.735,3.008,,,,,,,
10,3,219,379.342,1.627,,,,,,,
10,4,290,503.427,2.243,,,,,,,
5,0,1447588,3797649,4240379,331797,2384626,9681055,68,659908.4,13250849,
5,1,826,1549.494,1.669,,,,,,,
5,2,536,1055.202,4.888,,,,,,,
5,3,152,247.435,3.945,,,,,,,
5,4,161,236.381,1.337,,,,,,,
