RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679240,141
90,689895,1780
80,693526,1904
70,712413,7628
60,778917,47039
50,910630,83426
40,1044298,118991
30,1171500,193075
20,1263956,232621
10,1383234,308732
5,1454365,331806
