RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.66,0.14,0:03.81,0,104760,0,0
90,3.77,0.30,0:04.08,8220,133044,37109,22512
80,3.70,0.45,0:04.16,7479,167539,74179,55073
70,3.67,0.48,0:04.16,4601,175722,74410,69218
60,3.71,0.42,0:04.14,3348,177071,74608,77871
50,3.78,0.54,0:04.32,5559,196689,86230,80842
40,3.92,1.10,0:05.03,24441,398599,189882,173322
30,4.31,2.29,0:06.61,17332,1289014,668135,709798
20,4.54,2.22,0:06.77,33007,1306221,688672,742208
10,4.75,4.06,0:08.81,39835,2624642,1277635,1324143
5,4.71,4.17,0:08.88,36687,2628261,1282119,1612596
