RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.23,1.48,0:04.21,32409,754156,283535,255830
90,2.32,1.46,0:04.26,32469,754096,343530,257188
80,2.35,1.54,0:04.32,32776,753789,412268,283465
70,2.43,1.50,0:04.39,32775,753797,464855,284255
60,2.41,2.58,0:05.39,78396,921817,564569,503858
50,2.46,2.57,0:05.37,79583,969145,565332,548243
40,2.57,2.57,0:05.45,97717,951009,565523,559421
30,2.53,2.57,0:05.34,85361,963367,565587,563151
20,2.59,2.22,0:05.04,70315,978413,565581,563119
10,2.65,2.21,0:05.03,73631,975097,565587,563118
5,2.68,2.55,0:05.34,144509,904219,565586,563124
