RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786559,1700544,1732974,32409,464948.1,59236.58,,,,,369708,702361.9,9260131
100,1,1313,1674.356,2.023,,,,,,,,,,
100,2,487,737.157,2.440,3,30.199,5.605,,,,,21,14.238,4.068
100,3,2401,3100.118,27.898,,,,,,,,9,0.482,0.000
100,4,1129,1452.820,2.518,,,,,,,,,,
90,0,786490,1701235,9616333,32469,460631.6,67031.55,,,,,368796,699302.5,4087393
90,1,1397,1952.815,2.966,,,,,,,,,,
90,2,714,966.792,1.441,2,30.331,35.743,,,,,7,0.233,0.000
90,3,1266,1701.177,1.169,,,,,,,,,,
90,4,1639,2047.371,1.578,,,,,,,,,,
80,0,786561,1693814,1443101,32776,479228.0,260643.7,,,,,373149,647895.6,3653388
80,1,340,438.468,3.207,,,,,,,,,,
80,2,456,774.621,4.340,,,,,,,,,,
80,3,2168,3417.340,27.636,,,,,,,,,,
80,4,2222,2738.779,12.497,,,,,,,,,,
70,0,786633,1743258,529108.6,32777,480243.1,233433.6,,,,,378869,694615.0,1403554
70,1,1434,1891.216,3.239,,,,,,,,,,
70,2,283,603.508,5.018,1,13.369,0.000,,,,,3,0.083,0.000
70,3,503,537.510,0.401,,,,,,,,,,
70,4,1735,2225.545,1.004,,,,,,,,,,
60,0,1000334,2582165,2963726,78396,1327777,241481.5,,,,,553991,559116.3,2035030
60,1,4625,5008.660,28.564,,,,,,,,,,
60,2,494,844.176,5.325,,,,,,,,,,
60,3,2737,4072.654,5.937,,,,,,,,,,
60,4,2245,2704.236,9.722,,,,,,,,,,
50,0,1048653,2549342,6026625,79583,1328035,391470.5,,,,,608143,506433.7,3228038
50,1,2313,3025.015,13.974,,,,,,,,,,
50,2,743,1054.483,1.046,,,,,,,,,,
50,3,3396,4864.445,9.078,,,,,,,,,,
50,4,2219,2966.716,26.987,3,39.452,63.013,,,,,10,7.215,4.623
40,0,1048881,2587721,437787.3,97717,1367335,1321548,,,,,618500,493770.2,2820874
40,1,869,1132.910,2.272,,,,,,,,,,
40,2,377,681.200,1.099,,,,,,,,,,
40,3,4829,6028.883,118.350,,,,,,,,,,
40,4,2745,3439.956,3.113,,,,,,,,,,
30,0,1048762,2436624,873.849,85361,1301021,416764.9,,,,,606928,406041.0,1152854
30,1,908,1148.918,2.576,,,,,,,,,,
30,2,340,698.656,3.776,,,,,,,,,,
30,3,2504,3323.465,6.408,,,,,,,,,,
30,4,754,905.566,2.226,,,,,,,,,,
20,0,1048819,2096055,3294613,70315,956502.8,457982.9,,,,,610575,393107.8,1767174
20,1,184,228.310,1.135,1,12.023,0.000,,,,,7,0.316,0.001
20,2,723,1127.930,3.005,,,,,,,,,,
20,3,3297,4859.833,7.794,,,,,,,,,,
20,4,2697,3475.208,5.485,,,,,,,,,,
10,0,1048725,2061523,937135.9,73632,983298.8,245909.3,,,,,612231,344879.6,17615332
10,1,1153,1450.602,2.225,,,,,,,,,,
10,2,356,825.042,4.851,2,21.100,15.680,,,,,7,0.246,0.000
10,3,704,1010.881,1.785,,,,,,,,,,
10,4,322,440.299,5.210,,,,,,,,,,
5,0,1048792,2361518,17766249,144509,1370347,1265351,,,,,599640,266082.7,339896.8
5,1,2283,2767.127,10.109,,,,,,,,,,
5,2,390,740.094,4.116,2,20.524,11.635,,,,,7,0.249,0.000
5,3,3115,4432.274,21.222,,,,,,,,,,
5,4,846,1078.179,1.871,,,,,,,,,,
