RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678323,447551.9,124432.6,88,705.238,14.900,,,,,924,659.929,2.919
100,1,2003,2539.562,1.610,,,,,,,,,,
100,2,1071,1468.294,1.753,8,74.513,26.669,,,,,20,0.709,0.000
100,3,2387,2916.616,9.122,,,,,,,,,,
100,4,1864,2440.921,4.042,,,,,,,,,,
90,0,689323,481851.2,1046762,1483,11352.98,12.548,,,,,15757,11682.93,151.364
90,1,2583,3000.277,11.983,,,,,,,,,,
90,2,535,919.178,5.782,,,,,,,,,,
90,3,5171,6000.156,196.892,,,,,,,,,,
90,4,2341,2861.593,6.748,,,,,,,,,,
80,0,689437,487198.9,106807.6,1469,11087.34,11.020,,,,,15617,11455.20,163.138
80,1,1929,2320.715,3.306,3,44.862,90.351,,,,,5,0.142,0.000
80,2,605,1047.724,2.412,,,,,,,,,,
80,3,1853,2458.651,3.172,,,,,,,,,,
80,4,819,1123.171,3.802,,,,,,,,,,
70,0,699775,551390.0,476922.6,5800,56879.95,853.989,5,78850.52,2207079,,26800,14279.17,1509.459
70,1,1486,1851.467,3.242,,,,,,,,,,
70,2,415,780.916,2.636,,,,,,,,,,
70,3,5796,6505.601,82.662,,,,,,,,,,
70,4,3057,3972.428,31.242,,,,,,,,,,
60,0,764645,1017727,2035092,44606,465108.2,114552.4,6,99522.37,19875254,,91456,16694.36,4390.312
60,1,2414,3130.028,11.764,,,,,,,,,,
60,2,588,1089.316,6.399,,,,,,,,,,
60,3,2386,3060.350,8.658,,,,,,,,,,
60,4,938,1264.080,4.530,,,,,,,,,,
50,0,843888,1537687,7644229,75981,868256.7,729265.3,6,89721.68,7627856,,175200,57535.27,74993.26
50,1,506,587.692,1.396,,,,,,,,,,
50,2,2719,3598.080,5.850,,,,,,,,,,
50,3,4501,6033.884,11.967,,,,,,,,,,
50,4,3832,4570.854,11.991,,,,,,,,,,
40,0,974302,2097134,564187.2,124556,1276344,1269487,7,99194.35,54658841,,315237,93899.83,309314.4
40,1,1864,2403.033,3.069,1,11.241,0.000,,,,,7,0.317,0.001
40,2,909,1401.553,2.166,,,,,,,,,,
40,3,1889,2683.135,3.344,,,,,,,,,,
40,4,7630,8550.823,311.757,,,,,,,,,,
30,0,1162963,3298406,7516529,206319,2188322,625175.3,4,44953.83,23492775,,532355,254921.5,1093627
30,1,2811,3689.067,9.782,,,,,,,,,,
30,2,438,968.182,2.762,,,,,,,,,,
30,3,3433,4780.710,13.391,4,35.462,7.411,,,,,7,0.209,0.000
30,4,1656,2125.808,2.507,,,,,,,,,,
20,0,1230999,3500146,4397820,197012,2088532,551614.6,5,58003.56,45956928,,638576,463107.6,3426319
20,1,4288,5908.230,40.219,,,,,,,,,,
20,2,1102,1723.149,2.623,,,,,,,,,,
20,3,5748,7867.105,25.693,,,,,,,,,,
20,4,3554,4455.065,7.003,,,,,,,,,,
10,0,1370262,4252804,970835.3,250428,2591057,1117638,2,21245.38,50121243,,809186,607075.1,10718587
10,1,3960,5052.391,15.000,,,,,,,,,,
10,2,851,1478.752,2.429,,,,,,,,,,
10,3,5724,7485.460,19.710,,,,,,,,,,
10,4,3134,4027.645,23.044,,,,,,,,,,
5,0,1464823,4323447,1783598,248553,2521924,802811.0,3,25856.36,22957690,,906323,657468.1,2151373
5,1,5175,5663.309,138.405,,,,,,,,,,
5,2,935,1688.687,3.876,,,,,,,,,,
5,3,9013,10820.55,129.229,,,,,,,,,,
5,4,4923,6445.786,17.491,,,,,,,,,,
