RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100776,0
90,171098,42990
80,163478,46674
70,167006,55797
60,204642,69657
50,320261,87402
40,732404,311118
30,1675593,774230
20,1677291,791974
10,2234792,959574
5,4828280,1656530
