RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99980,133203.3,3917.312,,,,,,,
100,1,1544,1951.679,0.558,,,,,,,
100,2,453,790.119,1.345,,,,,,,
100,3,265,417.342,3.238,,,,,,,
100,4,383,601.629,1.228,,,,,,,
90,0,128375,267531.9,645858.7,20987,139116.9,2829.688,3,80880.22,466714565,
90,1,24390,146760.2,4065.695,19966,127483.5,1084.823,1,12550.10,0.000,
90,2,87,191.045,2.173,,,,,,,
90,3,449,635.581,0.910,,,,,,,
90,4,212,311.318,1.011,,,,,,,
80,0,139755,317440.5,97945.65,26679,180198.1,4256.299,5,170801.9,180793119,
80,1,29739,168815.3,4231.648,22588,146310.0,1961.692,1,20798.12,0.000,
80,2,279,535.025,4.670,,,,,,,
80,3,105,192.281,1.264,,,,,,,
80,4,279,379.277,0.640,,,,,,,
70,0,134452,331482.4,49163.23,30320,195123.4,96462.14,6,165087.1,81774152,
70,1,47662,207979.3,12283.88,27315,176068.7,3753.953,,,,
70,2,258,477.451,1.025,,,,,,,
70,3,236,402.920,2.031,,,,,,,
70,4,322,433.675,0.660,,,,,,,
60,0,136393,358238.3,158510.1,34139,223449.8,12632.64,7,131610.6,95274138,
60,1,51929,231261.5,17325.26,29804,197559.8,4535.230,1,6578.453,0.000,
60,2,152,286.157,1.933,,,,,,,
60,3,104,191.786,1.273,,,,,,,
60,4,368,448.841,0.880,,,,,,,
50,0,187760,437330.0,827471.4,40020,269127.4,7923.620,6,158633.8,211788118,
50,1,124091,330293.2,334580.6,35609,251043.0,34663.69,,,,
50,2,528,844.616,1.338,,,,,,,
50,3,65,112.985,5.076,,,,,,,
50,4,296,547.665,1.987,,,,,,,
40,0,552515,1236261,1313945,107206,767074.5,64679.46,10,260528.7,331707647,
40,1,429836,1149138,1545168,118066,816348.4,111614.2,2,25749.67,13469560,
40,2,276,484.274,1.923,,,,,,,
40,3,205,379.461,6.576,,,,,,,
40,4,117,185.079,2.916,,,,,,,
30,0,613002,1508901,1340127,137650,973564.6,174908.8,23,418892.6,208098941,
30,1,474686,1165555,892691.8,109846,773473.9,152620.6,15,234195.7,18837372,
30,2,217,312.543,1.008,,,,,,,
30,3,179,304.217,1.580,,,,,,,
30,4,125,214.774,1.571,,,,,,,
20,0,621251,1505814,2649155,135984,968819.1,235677.2,19,260813.2,30471582,
20,1,489101,1209371,1402700,115419,809416.0,86120.84,8,88510.22,71757405,
20,2,116,178.641,0.599,,,,,,,
20,3,208,339.625,1.543,,,,,,,
20,4,202,285.268,0.554,,,,,,,
10,0,619283,1719311,22710253,144744,1072613,125680.6,14,176512.3,5639179,
10,1,488067,1398018,2805708,121987,871808.6,78878.60,1,14772.76,0.000,
10,2,73,84.605,0.625,,,,,,,
10,3,110,172.377,0.566,,,,,,,
10,4,,,,,,,,,,
5,0,623533,1718787,1829672,147591,1083495,164282.6,14,142444.5,11487511,
5,1,492053,1400715,1088655,121535,886947.0,1243603,1,9326.403,0.000,
5,2,193,319.238,1.089,,,,,,,
5,3,,,,,,,,,,
5,4,73,108.577,1.023,,,,,,,
