RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,100555,75193.28,3200.151,,,,,,,6339.518
100,1,1147,1367.548,2.012,,,,,,,
100,2,489,554.503,0.719,,,,,,,
100,3,3450,4047.240,28.021,,,,,,,
100,4,1319,1773.874,1.564,,,,,,,
90,0,148372,228834.7,102806.2,3207,28468.11,179.816,2,58677.39,1113751,35006.69
90,1,1821,2350.610,2.069,,,,,,,
90,2,535,889.416,2.304,16,110.742,3.865,,,,
90,3,1676,1939.682,1.548,,,,,,,
90,4,1282,1583.637,5.161,,,,,,,
80,0,163942,254512.1,86638.41,2875,24205.88,44.772,4,113362.7,641810.5,41564.29
80,1,1798,2201.487,2.369,,,,,,,
80,2,634,865.607,2.085,,,,,,,
80,3,1648,1929.117,1.616,,,,,,,
80,4,1005,1299.113,1.711,,,,,,,
70,0,166186,271167.9,329911.7,1937,17264.59,27.971,5,150209.3,5055138,47775.65
70,1,1854,2369.600,2.237,,,,,,,
70,2,315,480.667,1.285,,,,,,,
70,3,1989,2346.461,1.322,,,,,,,
70,4,685,809.722,1.183,,,,,,,
60,0,168563,280047.1,153950.3,863,7247.346,22.242,6,140717.8,45879349,52456.04
60,1,1173,1658.254,5.712,8,57.513,1.876,,,,
60,2,565,1021.767,6.338,16,117.115,4.758,,,,
60,3,2182,2861.316,25.251,33,246.199,10.067,,,,
60,4,1221,1502.300,1.565,,,,,,,
50,0,197421,321955.7,210364.3,3375,26253.67,121.109,7,138973.1,29996493,57708.78
50,1,2099,2923.541,70.484,,,,,,,
50,2,261,464.121,2.814,,,,,,,
50,3,2228,2752.024,12.058,,,,,,,
50,4,1445,1786.651,1.073,,,,,,,
40,0,1224686,1457342,37326316,17694,241868.9,7433.320,6,131565.2,66793963,294982.6
40,1,119,130.988,0.385,,,,,,,
40,2,1322,2168.689,38.015,,,,,,,
40,3,4174,6004.205,129.873,,,,,,,
40,4,2217,2769.921,13.980,,,,,,,
30,0,1381230,2113127,16410252,288,4885.431,139.320,5,91472.07,159273729,543761.6
30,1,893,1053.219,1.460,,,,,,,
30,2,619,958.148,0.805,,,,,,,
30,3,5813,7009.381,76.997,,,,,,,
30,4,3083,4215.151,170.156,,,,,,,
20,0,1382303,2143883,3577651,44,588.338,105.567,7,111250.1,4435139,546146.2
20,1,2254,2795.008,13.713,,,,,,,
20,2,563,922.775,2.494,,,,,,,
20,3,2439,3070.815,6.417,,,,,,,
20,4,404,547.340,2.127,,,,,,,
10,0,1484085,2670174,4580654,48412,466598.3,45051.85,6,116846.5,1528902,559251.5
10,1,2984,3941.891,82.483,,,,,,,
10,2,334,752.960,6.474,,,,,,,
10,3,4377,6130.552,20.382,16,109.801,1.411,,,,
10,4,2098,2761.280,955.904,,,,,,,
5,0,1896846,3168451,1450102,50721,457169.0,29863.52,8,106069.9,4181720,796485.3
5,1,3286,4103.763,12.281,8,62.929,6.011,,,,
5,2,720,1218.838,2.672,,,,,,,
5,3,3852,5660.659,17.853,,,,,,,
5,4,1260,1581.880,2.023,,,,,,,
