RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.04,0.12,0:04.17,0,100590,0,0
90,4.14,0.66,0:04.81,38051,104415,153809,122199
80,4.05,1.04,0:05.10,50037,102240,206774,162754
70,4.06,1.46,0:05.54,74290,124085,269394,240467
60,4.16,1.16,0:05.33,66327,105360,227546,219353
50,4.25,1.67,0:05.95,88536,155953,331960,322251
40,4.63,5.66,0:11.29,173643,900271,1569011,1547389
30,4.84,7.78,0:14.18,233791,1148841,2038004,2263074
20,4.58,8.06,0:14.25,236277,1147228,2045262,2289570
10,4.85,7.95,0:14.45,228107,1189053,2088022,2345669
5,4.95,11.21,0:18.65,318738,1561253,2360351,3571697
