RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.76,0.11,0:02.13,0,100522,0,0
90,3.99,0.38,0:02.41,243,147616,51017,45046
80,4.00,0.47,0:02.50,239,160259,65356,52870
70,3.97,0.45,0:02.51,237,165230,70632,62659
60,4.04,0.48,0:02.56,303,168129,70799,68912
50,4.14,0.60,0:02.64,5245,211404,95259,78771
40,4.84,2.01,0:03.70,5056,1236885,612955,262111
30,4.76,3.12,0:04.29,863,1367005,699623,750809
20,4.93,2.71,0:04.17,532,1381301,708175,772606
10,4.89,3.08,0:04.35,4003,1386603,711883,780405
5,5.74,2.91,0:04.71,5047,1388601,711801,781381
