RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,603256,708080.8,477101.0,402,3131.731,9.224,,,,,80139,7213.516,1044.890,603256,18007.95,2330.029,,,
100,1,407,689.187,5.445,,,,,,,,,,,407,15.640,0.000,,,
100,2,232,355.225,0.593,,,,,,,,,,,232,9.191,0.000,,,
100,3,256,384.263,1.989,,,,,,,,,,,256,9.839,0.000,,,
100,4,506,809.494,1.303,,,,,,,,,,,506,19.122,0.000,,,
90,0,1048927,2098109,8064696,169456,1019766,20391.98,19,533636.2,218289829,,524376,19113.33,2093.344,1048927,32817.11,4784.270,,,
90,1,464,760.980,1.558,,,,,,,,,,,464,17.896,0.000,,,
90,2,216,369.620,1.455,,,,,,,,,,,216,8.386,0.000,,,
90,3,158,270.374,1.969,,,,,,,,,,,158,6.000,0.000,,,
90,4,224,406.862,1.490,,,,,,,,,,,224,8.062,0.000,,,
80,0,1048722,2113061,27529496,175763,1043035,19339.63,15,560559.7,317728004,,524395,18820.92,151578.2,1048722,32291.37,16230.37,,,
80,1,526,845.133,1.401,,,,,,,,,,,526,19.808,0.000,,,
80,2,309,534.190,1.206,,,,,,,,,,,309,11.948,0.000,,,
80,3,398,583.921,1.534,,,,,,,,,,,398,15.711,0.000,,,
80,4,460,855.903,1.554,,,,,,,,,,,460,16.979,0.000,,,
70,0,1048775,1989915,1421657,156326,938352.7,16093.15,19,528990.4,228840212,,524419,19206.61,1923.872,1048775,33086.55,1063.633,,,
70,1,394,679.163,3.049,,,,,,,,,,,394,15.085,0.000,,,
70,2,87,160.154,1.274,,,,,,,,,,,87,3.451,0.000,,,
70,3,218,406.641,1.788,,,,,,,,,,,218,8.686,0.000,,,
70,4,294,546.610,3.531,1,21.110,0.000,,,,,16,0.676,0.000,294,11.628,0.000,,,
60,0,1048840,2078830,2087458,172013,1025084,294106.6,18,528338.0,251105964,,524414,18959.93,1117.978,1048840,33026.78,2800.819,,,
60,1,282,524.234,8.603,3,50.592,347.659,,,,,7,0.243,0.000,282,12.699,0.000,,,
60,2,308,523.329,1.104,,,,,,,,,,,308,11.491,0.000,,,
60,3,549,857.343,1.232,,,,,,,,,,,549,21.489,0.000,,,
60,4,305,566.746,7.937,,,,,,,,,,,305,11.993,0.000,,,
50,0,1048872,2000516,4257583,158531,941485.0,25012.43,15,491064.9,726929189,,524397,18719.77,1137.322,1048872,32959.83,4511.045,,,
50,1,211,419.689,5.681,3,32.930,53.744,,,,,7,0.260,0.000,211,8.283,0.001,,,
50,2,413,744.525,2.577,,,,,,,,,,,413,16.383,0.000,,,
50,3,288,496.417,4.709,,,,,,,,,,,288,11.555,0.000,,,
50,4,215,342.907,1.594,,,,,,,,,,,215,8.637,0.000,,,
40,0,1048735,2057650,3355331,166339,978546.9,180574.9,15,524928.7,338015293,,524410,18720.42,926.575,1048735,33162.59,2812.792,,,
40,1,125,212.801,0.719,,,,,,,,,,,125,4.614,0.000,,,
40,2,192,243.222,1.513,,,,,,,,,,,192,7.079,0.000,,,
40,3,322,600.983,2.623,,,,,,,,,,,322,12.540,0.000,,,
40,4,378,615.360,1.285,,,,,,,,,,,378,14.636,0.000,,,
30,0,1048735,1979972,3310201,149942,894473.1,23490.89,10,476733.0,1078953302,,524395,18766.71,435480.1,1048735,33014.18,3906.539,,,
30,1,181,373.661,5.804,2,25.906,97.161,,,,,3,0.098,0.000,181,8.041,0.002,,,
30,2,128,205.135,1.311,,,,,,,,,,,128,5.180,0.000,,,
30,3,,,,,,,,,,,,,,,,,,,
30,4,,,,,,,,,,,,,,,,,,,
20,0,1048807,1999263,2329472,160068,936679.0,23608.53,10,524369.0,297736568,,524411,18433.50,1315.951,1048807,32644.11,2553.462,,,
20,1,135,249.701,9.679,1,31.449,0.000,,,,,9,0.447,0.001,135,5.973,0.000,,,
20,2,75,110.573,0.646,,,,,,,,,,,75,3.067,0.000,,,
20,3,143,238.683,0.910,,,,,,,,,,,143,5.732,0.000,,,
20,4,156,280.014,3.281,,,,,,,,,,,156,6.438,0.000,,,
10,0,1048741,1995938,3777826,149561,878870.9,255215.4,11,285197.2,66872989,,524373,18358.57,1555.322,1048741,33813.30,3872.530,,,
10,1,159,289.489,1.127,,,,,,,,,,,159,6.823,0.000,,,
10,2,94,135.307,1.660,,,,,,,,,,,94,4.017,0.000,,,
10,3,75,105.738,0.807,,,,,,,,,,,75,3.193,0.000,,,
10,4,229,374.808,0.531,,,,,,,,,,,229,8.968,0.000,,,
5,0,1048850,2063948,2270412,161627,940318.9,41942.17,2,28168.90,20796019,,524356,18535.92,2314.888,1048850,34571.11,2156.407,,,
5,1,111,219.206,14.772,2,40.794,309.756,,,,,16,0.601,0.000,111,4.609,0.000,,,
5,2,314,347.152,3.594,5,42.564,20.932,,,,,25,1.036,0.000,314,12.426,0.000,,,
5,3,211,373.115,0.853,,,,,,,,,,,211,8.491,0.000,,,
5,4,94,132.198,0.742,,,,,,,,,,,94,3.840,0.000,,,
