RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.74,0.84,0:03.59,402,602868,79641,1897
90,2.69,3.04,0:05.73,169456,879337,534625,531520
80,2.58,3.12,0:05.71,175763,873033,534634,531549
70,2.57,3.04,0:05.62,156326,892473,534630,531551
60,2.63,3.06,0:05.69,172013,876788,534634,531555
50,2.59,3.02,0:05.62,158531,890275,534637,531560
40,2.62,3.06,0:05.69,166339,882470,534637,531557
30,2.61,2.99,0:05.60,149942,898867,534638,531562
20,2.45,3.16,0:05.61,160068,888744,534631,531571
10,2.58,2.94,0:05.52,149561,899254,534638,531564
5,2.61,2.76,0:05.38,161627,887189,534639,531576
