RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678471,256
90,690995,76
80,690555,85
70,692309,159
60,715939,21658
50,730979,13930
40,772538,12927
30,859166,37369
20,902273,2726
10,973985,5103
5,992576,5223
