RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.93,0.12,0:01.60,0,100476,0,0
90,4.13,1.04,0:02.00,42288,110320,61738,45994
80,4.02,1.33,0:02.10,49828,118511,74943,54599
70,4.02,1.45,0:02.18,58685,121679,78371,64063
60,4.07,1.47,0:02.20,63442,109066,73193,69234
50,4.27,1.70,0:02.34,72400,159936,103916,82693
40,5.73,4.96,0:03.98,161260,970699,569507,352027
30,6.05,7.37,0:05.15,251087,1077236,679137,749262
20,5.03,7.99,0:05.16,272875,1105301,708651,788732
10,4.74,8.37,0:05.29,283941,1098784,709860,798982
5,6.07,8.42,0:05.91,304847,1135991,730839,812420
