RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,633731,458
90,1054108,352684
80,1066214,137154
70,1064717,146745
60,1070118,137047
50,1059937,168019
40,1059196,181828
30,1058375,140610
20,1065764,154639
10,1066787,178896
5,1065148,150855
