RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.52,0.89,0:06.42,16,678178,846,535
90,5.57,0.88,0:06.46,32,689366,39049,11470
80,5.63,0.88,0:06.51,25,689376,80891,11446
70,5.58,1.09,0:06.68,70,699789,154972,24200
60,5.70,1.46,0:07.17,22071,741864,245377,83206
50,5.91,1.47,0:07.40,11811,833573,344812,164025
40,5.92,1.82,0:07.79,12080,972084,443356,302466
30,5.93,2.34,0:08.40,23402,1139712,560473,496976
20,6.01,2.33,0:08.54,2409,1224188,659019,583990
10,6.39,2.43,0:08.97,4556,1371423,713602,739980
5,6.98,2.72,0:09.84,5175,1444446,773120,809902
