RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,99323,128070.9,1977.815,,,,,,,10519.95,,,,99323,19289.02,848.495,,,
100,1,975,1798.876,3.305,,,,,,,367.749,,,,975,457.355,2.600,,,
100,2,984,3070.597,521.517,,,,,,,1563.903,,,,984,1655.728,518.295,,,
100,3,155,232.209,1.361,,,,,,,,,,,155,6.652,0.001,,,
100,4,126,213.501,0.668,,,,,,,,,,,126,5.078,0.000,,,
90,0,100615,169347.7,16546833,688,4472.124,8.455,2,57415.62,441237922,42660.07,1254,90.365,1.043,100615,51776.24,16121541,,,
90,1,2364,33083.75,8825.227,125,900.064,12.715,1,42794.85,0.000,27807.94,1387,1023.532,4.923,2364,28082.34,8851.829,,,
90,2,16323,109356.8,534117.1,10896,68253.00,421.614,1,48188.28,0.000,23409.78,15375,1127.403,586.665,16323,25081.69,487020.5,,,
90,3,199,356.356,1.297,,,,,,,,,,,199,7.932,0.001,,,
90,4,63,86.555,1.177,,,,,,,,,,,63,2.797,0.000,,,
80,0,100258,191299.8,700872.1,112,998.483,48.760,4,81146.69,73987471,54177.70,890,121.448,1.459,100258,63454.90,688906.5,,,
80,1,1894,47739.82,4308.331,1,9.177,0.000,1,32278.97,0.000,44865.52,651,50.782,0.133,1894,45093.30,4300.431,,,
80,2,3915,42587.50,11933.86,56,457.059,39.615,2,39846.90,289579848,38229.98,2063,128.892,0.647,3915,38648.54,11826.17,,,
80,3,718,1222.390,2.764,,,,,,,,,,,718,27.807,0.000,,,
80,4,205,295.136,1.767,,,,,,,,,,,205,21.817,0.756,,,
70,0,100451,186747.4,583552.6,209,1426.642,19.081,5,74453.65,14278054,54075.81,1192,334.368,1.642,100451,63902.00,575188.8,,,
70,1,24059,159211.9,45449.49,16456,104131.9,21686.70,2,29119.92,177941452,30948.10,22873,1061.271,94.696,24059,33350.40,41472.51,,,
70,2,2119,42353.90,70722.45,322,1938.718,7.885,1,7978.454,0.000,37290.22,975,38.478,0.000,2119,37536.21,71098.43,,,
70,3,268,527.536,7.121,8,86.823,85.654,,,,,8,0.360,0.000,268,11.098,0.000,,,
70,4,64,78.332,4.122,,,,,,,,,,,64,2.578,0.000,,,
60,0,100196,196139.6,667499.1,89,756.835,57.663,4,39838.99,12428183,61158.18,906,74.100,1.168,100196,71041.98,659104.3,,,
60,1,1829,54236.27,5502.018,135,1052.969,50.115,,,,50399.64,872,51.666,0.139,1829,50640.36,5495.887,,,
60,2,3240,55372.91,19009.38,329,2280.061,30.668,1,10087.86,0.000,49399.12,1700,94.449,0.169,3240,49761.03,18965.72,,,
60,3,439,910.308,5.313,8,76.448,88.590,,,,,8,0.338,0.000,439,18.651,0.000,,,
60,4,607,1024.554,5.592,29,192.130,33.444,,,,,29,1.036,0.000,607,23.344,0.000,,,
50,0,128432,230612.4,665895.8,900,7189.424,43.667,3,42746.85,45075212,70270.29,9676,382.667,3.223,128432,82893.75,648295.0,,,
50,1,2866,58709.82,6136.741,242,1787.003,32.557,2,48620.66,23617201,52965.44,2004,105.635,0.085,2866,53368.68,6142.959,,,
50,2,34072,90141.47,275251.7,866,6401.934,35.379,2,34232.88,21394257,60227.17,13099,467.822,0.261,34072,63623.74,270235.8,,,
50,3,420,700.796,1.932,,,,,,,,,,,420,16.736,0.000,,,
50,4,179,336.622,2.802,,,,,,,,,,,179,7.285,0.000,,,
40,0,247878,703939.7,3137106,11487,75836.89,740.318,7,168729.5,101534662,377761.5,15824,1036.580,60.127,247878,402840.5,3063021,,,
40,1,147435,548750.7,66449899,10637,68286.43,857.839,6,130555.8,88987822,358711.1,14548,997.270,29.033,147435,374374.8,65111903,,,
40,2,143407,535186.9,5878276,13016,83638.57,1072.795,6,179056.9,113900607,335587.2,17147,1027.203,19.648,143407,350707.9,5730930,,,
40,3,194,335.764,0.840,,,,,,,,,,,194,7.666,0.000,,,
40,4,125,202.333,1.194,,,,,,,,,,,125,5.040,0.000,,,
30,0,248227,919688.0,8653614,1671,10009.55,5.895,8,129873.8,78457275,632137.3,5280,1649.695,23.519,248227,658022.2,8475977,,,
30,1,149807,722907.1,20433342,1382,9114.359,10.793,5,130884.6,41996030,574429.8,5678,4304.778,67.026,149807,590589.4,20281008,,,
30,2,145226,719412.0,5843095,1497,8939.279,13.653,7,176397.4,80346558,570926.3,5974,3233.348,97.133,145226,586673.7,5804288,,,
30,3,172,281.522,0.887,,,,,,,,,,,172,6.808,0.000,,,
30,4,40,152.772,45.877,9,81.628,97.444,,,,,9,0.383,0.000,40,1.906,0.001,,,
20,0,247898,857478.6,4289574,2467,14584.19,26.712,7,89736.35,11512632,571388.9,5820,4911.619,44.531,247898,597536.8,4000504,,,
20,1,149196,763474.7,5441339,1643,7861.424,8.609,6,131827.7,13808690,604685.9,4997,6738.838,54.303,149196,620991.3,5400462,,,
20,2,151263,764166.8,13451027,2743,15730.76,11.823,7,149424.5,12326192,600450.2,5996,2958.445,75.866,151263,616930.7,13341642,,,
20,3,271,656.048,10.629,30,212.055,34.435,,,,,30,1.034,0.000,271,10.911,0.000,,,
