RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,1446114,1386670,562123.4,,,,,,,145449.1,,,,1446114,284325.4,1506877,,,
100,2,1446083,1391619,652768.4,,,,,,,145876.0,,,,1446083,285108.3,1230101,,,
90,1,1447949,1400623,2127653,1214,9935.629,119.073,21,401501.7,325071746,150066.0,1213,39.724,0.000,1447949,288149.2,5393039,,,
90,2,1452100,1419702,10828509,3324,24625.97,247.661,23,359420.8,256516580,144560.4,3324,105.880,0.009,1452100,283570.4,18773770,,,
80,1,1452123,1441229,2687958,3324,24621.76,263.796,48,844848.8,266810013,147908.6,3324,110.163,0.025,1452123,291612.5,2722866,,,
80,2,1446927,1405478,2480727,586,4641.641,44.784,53,921596.3,310363650,151542.5,588,22.979,0.025,1446927,290655.1,3978934,,,
70,1,1610606,2607414,3421094,59425,744216.1,1219526,95,1586535,244115863,253897.8,82160,165196.8,1128630,1610606,416917.0,12051802,,,
70,2,1608973,2526913,17087454,57883,693433.4,2194596,95,1659052,240197688,252847.3,80929,148832.4,649832.1,1608973,412873.5,14684967,,,
60,1,2183849,5816652,2926153,181336,2361220,26680989,121,2410813,188078792,533122.8,490170,914815.6,9190947,2183849,756711.4,2413189,,,
60,2,2166492,5554378,1057597,170383,2234536,15281104,132,2553175,181282487,542334.1,470951,811094.6,8035342,2166492,764754.6,1802747,,,
50,1,2783094,10455067,18349102,267715,3643717,18659968,148,2921064,180439810,1207351,1344300,2649802,5045107,2783093,1498906,4541834,,,
50,2,2781238,10657478,1418529,271936,3792489,437226.6,137,2717167,194652371,1214015,1343892,2703809,461046.5,2781238,1506552,2325980,,,
40,1,6466950,33221391,2353356,406360,13085325,750977.2,176,3147820,192599868,5139772,3890514,8084058,4292140,6466950,5845994,3319021,,,
40,2,6424062,33368102,3269452,407107,13634343,8177854,178,3347823,221040945,5159215,3761566,7751288,33120576,6424062,5864050,2636622,,,
30,1,7713624,51443993,6051312,261753,11348475,8639622,362,3075310,81923920,8226863,7894806,21199984,2346858,7713624,9098997,1740974,,,
30,2,7778315,50971175,747010.2,262823,11229143,2519408,337,3410360,133955872,8116304,7832882,21039445,1362075,7778315,8986832,3203562,,,
20,1,8663553,60384636,1202810,131220,3337764,87752317,546,6605608,56767100,9718073,10876106,34231428,13244574,8663553,10687450,5016951,,,
20,2,8815648,59448687,4321794,125859,2945056,681639.4,570,7162194,13593837,9752549,10862816,33707197,8403270,8815648,10735749,4369243,,,
10,1,10011791,71239504,1004535,14064,317980.0,1444339,731,9058500,9880825,11587293,13404029,43989219,8230268,10011791,12699386,7289263,,,
10,2,10015897,71345317,35456771,15260,385535.9,486768.8,745,8905836,23220411,11607917,13423500,44057952,4321079,10015897,12706800,133301.4,,,
5,1,10296603,74156114,14557350,65081,2776255,11078046,754,8489820,25001085,12212709,13643810,43325426,727087.5,10296603,13355287,9221574,,,
5,2,10320799,74366056,4268786,65268,2612430,1776698,734,8150110,17387029,12191328,13715511,43770528,685978.2,10320799,13331948,4344808,,,
