RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,104683,76735.47,1319.162,,,,,,,,,,,104683,3083.114,12.623,,,
100,1,535,705.279,3.931,,,,,,,,,,,535,18.659,0.000,,,
100,2,2314,3097.490,8.656,,,,,,,,,,,2314,82.565,0.001,,,
100,3,1777,2314.487,1.682,,,,,,,,,,,1777,77.677,0.125,,,
100,4,1507,1927.360,1.887,,,,,,,,,,,1507,51.973,0.000,,,
90,0,144805,259014.3,477309.3,22510,151158.3,531.901,1,6987.379,0.000,,37609,2022.124,229.570,144805,4581.562,442.778,,,
90,1,1153,1435.296,2.869,,,,,,,,,,,1153,40.925,0.000,,,
90,2,4070,5066.679,35.171,1,8.997,0.000,,,,,10,0.406,0.000,4070,186.269,0.493,,,
90,3,1614,2197.458,1.793,,,,,,,,,,,1614,57.941,0.000,,,
90,4,1966,2674.226,2.281,,,,,,,,,,,1966,90.578,0.123,,,
80,0,174244,474116.3,88878.87,51190,343404.4,21978.61,4,31498.17,503440.3,,66948,2990.485,1080.799,174244,5454.303,39.855,,,
80,1,1514,2024.912,1.991,,,,,,,,,,,1514,52.484,0.000,,,
80,2,1462,2057.829,2.917,2,15.232,4.357,,,,,20,7.182,2.017,1462,51.165,0.000,,,
80,3,1018,1391.292,1.644,8,56.993,2.668,,,,,16,0.547,0.000,1018,36.420,0.000,,,
80,4,995,1327.906,1.833,,,,,,,,,,,995,39.246,0.000,,,
70,0,187201,575249.9,324780.0,64854,434023.3,18737.39,5,36307.87,4225687,,76549,2930.167,223.638,187201,5816.252,294.124,,,
70,1,1214,1740.996,5.527,,,,,,,,,,,1214,43.486,0.000,,,
70,2,1032,1724.035,6.341,2,15.220,1.897,,,,,15,5.312,1.436,1032,45.377,0.038,,,
70,3,4024,5144.158,39.201,,,,,,,,,,,4024,193.593,0.658,,,
70,4,1787,2608.443,2.942,2,17.551,8.491,,,,,9,6.779,4.574,1787,76.288,0.126,,,
60,0,228182,650781.1,206086.4,72941,486162.8,8863.027,5,32237.97,589330.1,,97069,3998.279,397.551,228182,7240.066,126.976,,,
60,1,1643,2170.096,2.222,,,,,,,,,,,1643,57.852,0.000,,,
