RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99004,73822.17,4021.935,,,,,,,6112.048
100,1,935,975.319,0.574,,,,,,,132.099
100,2,773,2047.199,690.371,,,,,,,1376.851
100,3,152,163.841,0.393,,,,,,,
100,4,353,474.807,0.425,,,,,,,
90,0,114140,160666.1,168885.8,166,2874.316,123.740,2,101393.1,989517712,24618.72
90,1,17007,108448.5,17040.06,20,263.671,163.142,1,74637.87,0.000,23068.47
90,2,16493,108050.7,15837.08,17,405.057,128.766,1,73269.20,0.000,23237.43
90,3,451,519.311,0.404,,,,,,,
90,4,1572,2048.442,1.331,,,,,,,
80,0,119509,171686.0,144122.3,107,1314.646,85.137,4,161397.9,444955589,29123.98
80,1,23298,116776.0,22108.84,3,143.540,352.226,1,71980.15,0.000,26308.35
80,2,22193,117293.1,11159.23,470,4842.933,53.093,1,73093.86,0.000,24054.03
80,3,1254,1330.568,1.308,,,,,,,
80,4,1094,1387.705,1.113,,,,,,,
70,0,119666,174155.9,545691.4,83,1062.275,85.743,5,164736.5,163468200,31268.02
70,1,24804,123572.6,39460.69,71,1165.234,114.744,1,20739.30,0.000,28535.01
70,2,21884,119102.9,16470.41,62,966.623,169.574,1,22422.37,0.000,27080.43
70,3,521,859.930,3.645,16,118.587,8.078,,,,
70,4,282,203.519,3.297,,,,,,,
60,0,119554,182428.5,62731.53,67,836.492,98.981,6,170534.6,123859452,31958.50
60,1,25425,127102.7,20394.44,3,140.562,317.065,1,52962.72,0.000,29924.23
60,2,25294,122181.8,10660.86,14,114.638,13.202,1,51307.65,0.000,28521.92
60,3,1406,1731.073,0.968,,,,,,,
60,4,847,979.224,0.374,,,,,,,
50,0,136577,201265.7,3124920,1044,8002.402,22.896,6,116301.7,30147560,35451.60
50,1,25356,130035.3,15914.30,5,147.365,441.851,1,25935.60,0.000,31023.44
50,2,49983,165752.5,42098.01,2620,24530.62,115.138,1,25311.44,0.000,32890.81
50,3,971,1214.542,1.277,,,,,,,
50,4,1461,1889.584,2.474,,,,,,,
40,0,443918,574842.5,2555691,839,14317.44,122.006,9,343843.3,192304122,155188.9
40,1,331278,508133.8,497051.1,1442,21753.16,113.371,5,233713.6,21627356,146376.9
40,2,334316,505080.5,628825.9,957,14623.23,104.256,5,210753.8,137355443,146986.2
40,3,1862,2751.514,2.245,8,65.769,3.524,,,,
40,4,1963,2584.214,1.880,,,,,,,
30,0,535484,1138517,4250924,392,6332.618,172.091,33,955290.3,94543904,310140.1
30,1,418817,1020461,7894484,292,4420.694,167.397,28,892065.5,60187652,289829.1
30,2,404242,1015443,10632989,252,4156.008,165.888,25,845278.5,43138450,285933.1
30,3,933,1570.746,3.616,29,220.989,12.220,,,,
30,4,2631,3069.957,1.402,,,,,,,
20,0,547460,1194501,18090970,793,9137.730,125.621,36,806295.1,30539094,321644.1
20,1,422500,1053606,2435010,481,4419.331,94.843,33,785258.7,30210237,297831.5
20,2,423647,1053669,2599128,494,6948.675,181.212,31,734901.5,26776449,301201.0
20,3,3683,3992.003,126.878,,,,,,,
20,4,3029,3854.251,23.152,,,,,,,
10,0,645680,2199231,6868813,64021,472911.9,145447.8,71,1675490,3630059,346310.1
10,1,518364,2037199,3876828,59568,440413.4,259545.6,67,1604481,3743069,322595.5
10,2,520353,2030656,3704319,60916,431820.8,36671.98,67,1614431,3843620,319762.1
10,3,917,1211.057,1.269,,,,,,,
10,4,1397,1542.171,1.271,,,,,,,
5,0,561180,1861135,5807837,4800,53319.74,1795.728,15,208053.2,5483770,423386.0
5,1,433361,1735426,2881850,4199,43584.33,3929.060,8,109734.3,8398276,381661.8
5,2,433318,1757007,11629003,5168,57160.49,3096.622,9,125798.5,7866646,369690.2
5,3,1731,2543.744,1.856,,,,,,,
5,4,2158,2705.669,22.640,,,,,,,
