RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.55,0.85,0:06.41,197,678601,1492,548
90,5.58,0.88,0:06.47,31,689367,54285,13471
80,5.66,0.97,0:06.63,368,690875,143686,15193
70,5.75,1.17,0:06.93,2318,711388,201091,28857
60,5.65,1.81,0:07.47,17524,763078,306968,76181
50,5.85,1.90,0:07.76,10270,880302,372414,142757
40,5.79,2.65,0:08.45,12976,1011893,493840,301374
30,5.91,2.92,0:08.86,17709,1153128,561142,464787
20,6.00,2.98,0:09.03,5136,1255225,670887,577718
10,6.24,3.00,0:09.31,3024,1369678,716829,727162
5,7.05,2.98,0:10.10,4840,1436007,768638,796138
