RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678404,58
90,691187,83
80,690917,76
70,702896,138
60,765036,21901
50,848376,11942
40,998787,12040
30,1185085,24312
20,1272041,2422
10,1433126,4622
5,1507253,4730
